condition,subject,seed,true_class,predicted_class,n_trials
Q9-E001/MU_8_13,2,20260925,4,2,12
Q9-E001/MU_8_13,2,20260925,4,3,39
Q9-E001/MU_8_13,2,20260925,4,4,1
Q9-E001/MU_8_13,2,20260926,1,1,123
Q9-E001/MU_8_13,2,20260926,1,2,14
Q9-E001/MU_8_13,2,20260926,1,3,7
Q9-E001/MU_8_13,2,20260926,1,4,0
Q9-E001/MU_8_13,2,20260926,2,1,112
Q9-E001/MU_8_13,2,20260926,2,2,25
Q9-E001/MU_8_13,2,20260926,2,3,7
Q9-E001/MU_8_13,2,20260926,2,4,0
Q9-E001/MU_8_13,2,20260926,3,1,109
Q9-E001/MU_8_13,2,20260926,3,2,22
Q9-E001/MU_8_13,2,20260926,3,3,10
Q9-E001/MU_8_13,2,20260926,3,4,3
Q9-E001/MU_8_13,2,20260926,4,1,108
Q9-E001/MU_8_13,2,20260926,4,2,23
Q9-E001/MU_8_13,2,20260926,4,3,11
Q9-E001/MU_8_13,2,20260926,4,4,2
Q9-E001/MU_8_13,3,20260924,1,1,105
Q9-E001/MU_8_13,3,20260924,1,2,0
Q9-E001/MU_8_13,3,20260924,1,3,25
Q9-E001/MU_8_13,3,20260924,1,4,14
Q9-E001/MU_8_13,3,20260924,2,1,18
Q9-E001/MU_8_13,3,20260924,2,2,54
Q9-E001/MU_8_13,3,20260924,2,3,50
Q9-E001/MU_8_13,3,20260924,2,4,22
Q9-E001/MU_8_13,3,20260924,3,1,16
Q9-E001/MU_8_13,3,20260924,3,2,4
Q9-E001/MU_8_13,3,20260924,3,3,105
Q9-E001/MU_8_13,3,20260924,3,4,19
Q9-E001/MU_8_13,3,20260924,4,1,8
Q9-E001/MU_8_13,3,20260924,4,2,0
Q9-E001/MU_8_13,3,20260924,4,3,43
Q9-E001/MU_8_13,3,20260924,4,4,93
Q9-E001/MU_8_13,3,20260925,1,1,94
Q9-E001/MU_8_13,3,20260925,1,2,1
Q9-E001/MU_8_13,3,20260925,1,3,24
Q9-E001/MU_8_13,3,20260925,1,4,25
Q9-E001/MU_8_13,3,20260925,2,1,13
Q9-E001/MU_8_13,3,20260925,2,2,79
Q9-E001/MU_8_13,3,20260925,2,3,37
Q9-E001/MU_8_13,3,20260925,2,4,15
Q9-E001/MU_8_13,3,20260925,3,1,13
Q9-E001/MU_8_13,3,20260925,3,2,13
Q9-E001/MU_8_13,3,20260925,3,3,106
Q9-E001/MU_8_13,3,20260925,3,4,12
Q9-E001/MU_8_13,3,20260925,4,1,2
Q9-E001/MU_8_13,3,20260925,4,2,1
Q9-E001/MU_8_13,3,20260925,4,3,63
Q9-E001/MU_8_13,3,20260925,4,4,78
Q9-E001/MU_8_13,3,20260926,1,1,74
Q9-E001/MU_8_13,3,20260926,1,2,3
Q9-E001/MU_8_13,3,20260926,1,3,34
Q9-E001/MU_8_13,3,20260926,1,4,33
Q9-E001/MU_8_13,3,20260926,2,1,3
Q9-E001/MU_8_13,3,20260926,2,2,78
Q9-E001/MU_8_13,3,20260926,2,3,33
Q9-E001/MU_8_13,3,20260926,2,4,30
Q9-E001/MU_8_13,3,20260926,3,1,7
Q9-E001/MU_8_13,3,20260926,3,2,19
Q9-E001/MU_8_13,3,20260926,3,3,91
Q9-E001/MU_8_13,3,20260926,3,4,27
Q9-E001/MU_8_13,3,20260926,4,1,0
Q9-E001/MU_8_13,3,20260926,4,2,2
Q9-E001/MU_8_13,3,20260926,4,3,40
Q9-E001/MU_8_13,3,20260926,4,4,102
Q9-E001/MU_8_13,4,20260924,1,1,49
Q9-E001/MU_8_13,4,20260924,1,2,59
Q9-E001/MU_8_13,4,20260924,1,3,24
Q9-E001/MU_8_13,4,20260924,1,4,12
Q9-E001/MU_8_13,4,20260924,2,1,13
Q9-E001/MU_8_13,4,20260924,2,2,108
Q9-E001/MU_8_13,4,20260924,2,3,19
Q9-E001/MU_8_13,4,20260924,2,4,4
Q9-E001/MU_8_13,4,20260924,3,1,25
Q9-E001/MU_8_13,4,20260924,3,2,54
Q9-E001/MU_8_13,4,20260924,3,3,26
Q9-E001/MU_8_13,4,20260924,3,4,39
Q9-E001/MU_8_13,4,20260924,4,1,14
Q9-E001/MU_8_13,4,20260924,4,2,80
Q9-E001/MU_8_13,4,20260924,4,3,16
Q9-E001/MU_8_13,4,20260924,4,4,34
Q9-E001/MU_8_13,4,20260925,1,1,46
Q9-E001/MU_8_13,4,20260925,1,2,66
Q9-E001/MU_8_13,4,20260925,1,3,31
Q9-E001/MU_8_13,4,20260925,1,4,1
Q9-E001/MU_8_13,4,20260925,2,1,7
Q9-E001/MU_8_13,4,20260925,2,2,117
Q9-E001/MU_8_13,4,20260925,2,3,19
Q9-E001/MU_8_13,4,20260925,2,4,1
Q9-E001/MU_8_13,4,20260925,3,1,43
Q9-E001/MU_8_13,4,20260925,3,2,46
Q9-E001/MU_8_13,4,20260925,3,3,42
Q9-E001/MU_8_13,4,20260925,3,4,13
Q9-E001/MU_8_13,4,20260925,4,1,28
Q9-E001/MU_8_13,4,20260925,4,2,74
Q9-E001/MU_8_13,4,20260925,4,3,34
Q9-E001/MU_8_13,4,20260925,4,4,8
Q9-E001/MU_8_13,4,20260926,1,1,100
Q9-E001/MU_8_13,4,20260926,1,2,19
Q9-E001/MU_8_13,4,20260926,1,3,3
Q9-E001/MU_8_13,4,20260926,1,4,22
Q9-E001/MU_8_13,4,20260926,2,1,57
Q9-E001/MU_8_13,4,20260926,2,2,61
Q9-E001/MU_8_13,4,20260926,2,3,4
Q9-E001/MU_8_13,4,20260926,2,4,22
Q9-E001/MU_8_13,4,20260926,3,1,59
Q9-E001/MU_8_13,4,20260926,3,2,14
Q9-E001/MU_8_13,4,20260926,3,3,11
Q9-E001/MU_8_13,4,20260926,3,4,60
Q9-E001/MU_8_13,4,20260926,4,1,46
Q9-E001/MU_8_13,4,20260926,4,2,12
Q9-E001/MU_8_13,4,20260926,4,3,17
Q9-E001/MU_8_13,4,20260926,4,4,69
Q9-E001/MU_8_13,5,20260924,1,1,72
Q9-E001/MU_8_13,5,20260924,1,2,72
Q9-E001/MU_8_13,5,20260924,1,3,0
Q9-E001/MU_8_13,5,20260924,1,4,0
Q9-E001/MU_8_13,5,20260924,2,1,70
Q9-E001/MU_8_13,5,20260924,2,2,74
Q9-E001/MU_8_13,5,20260924,2,3,0
Q9-E001/MU_8_13,5,20260924,2,4,0
Q9-E001/MU_8_13,5,20260924,3,1,76
Q9-E001/MU_8_13,5,20260924,3,2,68
Q9-E001/MU_8_13,5,20260924,3,3,0
Q9-E001/MU_8_13,5,20260924,3,4,0
Q9-E001/MU_8_13,5,20260924,4,1,76
Q9-E001/MU_8_13,5,20260924,4,2,68
Q9-E001/MU_8_13,5,20260924,4,3,0
Q9-E001/MU_8_13,5,20260924,4,4,0
Q9-E001/MU_8_13,5,20260925,1,1,15
Q9-E001/MU_8_13,5,20260925,1,2,129
Q9-E001/MU_8_13,5,20260925,1,3,0
Q9-E001/MU_8_13,5,20260925,1,4,0
Q9-E001/MU_8_13,5,20260925,2,1,27
Q9-E001/MU_8_13,5,20260925,2,2,117
Q9-E001/MU_8_13,5,20260925,2,3,0
Q9-E001/MU_8_13,5,20260925,2,4,0
Q9-E001/MU_8_13,5,20260925,3,1,20
Q9-E001/MU_8_13,5,20260925,3,2,124
Q9-E001/MU_8_13,5,20260925,3,3,0
Q9-E001/MU_8_13,5,20260925,3,4,0
Q9-E001/MU_8_13,5,20260925,4,1,23
Q9-E001/MU_8_13,5,20260925,4,2,121
Q9-E001/MU_8_13,5,20260925,4,3,0
Q9-E001/MU_8_13,5,20260925,4,4,0
Q9-E001/MU_8_13,5,20260926,1,1,99
Q9-E001/MU_8_13,5,20260926,1,2,44
Q9-E001/MU_8_13,5,20260926,1,3,1
Q9-E001/MU_8_13,5,20260926,1,4,0
Q9-E001/MU_8_13,5,20260926,2,1,99
Q9-E001/MU_8_13,5,20260926,2,2,44
Q9-E001/MU_8_13,5,20260926,2,3,1
Q9-E001/MU_8_13,5,20260926,2,4,0
Q9-E001/MU_8_13,5,20260926,3,1,100
Q9-E001/MU_8_13,5,20260926,3,2,44
Q9-E001/MU_8_13,5,20260926,3,3,0
Q9-E001/MU_8_13,5,20260926,3,4,0
Q9-E001/MU_8_13,5,20260926,4,1,98
Q9-E001/MU_8_13,5,20260926,4,2,46
Q9-E001/MU_8_13,5,20260926,4,3,0
Q9-E001/MU_8_13,5,20260926,4,4,0
Q9-E001/MU_8_13,6,20260924,1,1,25
Q9-E001/MU_8_13,6,20260924,1,2,18
Q9-E001/MU_8_13,6,20260924,1,3,84
Q9-E001/MU_8_13,6,20260924,1,4,17
Q9-E001/MU_8_13,6,20260924,2,1,6
Q9-E001/MU_8_13,6,20260924,2,2,26
Q9-E001/MU_8_13,6,20260924,2,3,98
Q9-E001/MU_8_13,6,20260924,2,4,14
Q9-E001/MU_8_13,6,20260924,3,1,10
Q9-E001/MU_8_13,6,20260924,3,2,8
Q9-E001/MU_8_13,6,20260924,3,3,92
Q9-E001/MU_8_13,6,20260924,3,4,34
Q9-E001/MU_8_13,6,20260924,4,1,10
Q9-E001/MU_8_13,6,20260924,4,2,14
Q9-E001/MU_8_13,6,20260924,4,3,94
Q9-E001/MU_8_13,6,20260924,4,4,26
Q9-E001/MU_8_13,6,20260925,1,1,11
Q9-E001/MU_8_13,6,20260925,1,2,9
Q9-E001/MU_8_13,6,20260925,1,3,110
Q9-E001/MU_8_13,6,20260925,1,4,14
Q9-E001/MU_8_13,6,20260925,2,1,2
Q9-E001/MU_8_13,6,20260925,2,2,19
Q9-E001/MU_8_13,6,20260925,2,3,105
Q9-E001/MU_8_13,6,20260925,2,4,18
Q9-E001/MU_8_13,6,20260925,3,1,4
Q9-E001/MU_8_13,6,20260925,3,2,9
Q9-E001/MU_8_13,6,20260925,3,3,109
Q9-E001/MU_8_13,6,20260925,3,4,22
Q9-E001/MU_8_13,6,20260925,4,1,3
Q9-E001/MU_8_13,6,20260925,4,2,13
Q9-E001/MU_8_13,6,20260925,4,3,108
Q9-E001/MU_8_13,6,20260925,4,4,20
Q9-E001/MU_8_13,6,20260926,1,1,20
Q9-E001/MU_8_13,6,20260926,1,2,14
Q9-E001/MU_8_13,6,20260926,1,3,88
Q9-E001/MU_8_13,6,20260926,1,4,22
Q9-E001/MU_8_13,6,20260926,2,1,6
Q9-E001/MU_8_13,6,20260926,2,2,21
Q9-E001/MU_8_13,6,20260926,2,3,96
Q9-E001/MU_8_13,6,20260926,2,4,21
Q9-E001/MU_8_13,6,20260926,3,1,6
Q9-E001/MU_8_13,6,20260926,3,2,7
Q9-E001/MU_8_13,6,20260926,3,3,79
Q9-E001/MU_8_13,6,20260926,3,4,52
Q9-E001/MU_8_13,6,20260926,4,1,7
Q9-E001/MU_8_13,6,20260926,4,2,10
Q9-E001/MU_8_13,6,20260926,4,3,91
Q9-E001/MU_8_13,6,20260926,4,4,36
Q9-E001/MU_8_13,7,20260924,1,1,34
Q9-E001/MU_8_13,7,20260924,1,2,102
Q9-E001/MU_8_13,7,20260924,1,3,4
Q9-E001/MU_8_13,7,20260924,1,4,4
Q9-E001/MU_8_13,7,20260924,2,1,31
Q9-E001/MU_8_13,7,20260924,2,2,108
Q9-E001/MU_8_13,7,20260924,2,3,5
Q9-E001/MU_8_13,7,20260924,2,4,0
Q9-E001/MU_8_13,7,20260924,3,1,27
Q9-E001/MU_8_13,7,20260924,3,2,109
Q9-E001/MU_8_13,7,20260924,3,3,7
Q9-E001/MU_8_13,7,20260924,3,4,1
Q9-E001/MU_8_13,7,20260924,4,1,32
Q9-E001/MU_8_13,7,20260924,4,2,76
Q9-E001/MU_8_13,7,20260924,4,3,13
Q9-E001/MU_8_13,7,20260924,4,4,23
Q9-E001/MU_8_13,7,20260925,1,1,94
Q9-E001/MU_8_13,7,20260925,1,2,49
Q9-E001/MU_8_13,7,20260925,1,3,0
Q9-E001/MU_8_13,7,20260925,1,4,1
Q9-E001/MU_8_13,7,20260925,2,1,87
Q9-E001/MU_8_13,7,20260925,2,2,54
Q9-E001/MU_8_13,7,20260925,2,3,3
Q9-E001/MU_8_13,7,20260925,2,4,0
Q9-E001/MU_8_13,7,20260925,3,1,95
Q9-E001/MU_8_13,7,20260925,3,2,48
Q9-E001/MU_8_13,7,20260925,3,3,1
Q9-E001/MU_8_13,7,20260925,3,4,0
Q9-E001/MU_8_13,7,20260925,4,1,97
Q9-E001/MU_8_13,7,20260925,4,2,34
Q9-E001/MU_8_13,7,20260925,4,3,2
Q9-E001/MU_8_13,7,20260925,4,4,11
Q9-E001/MU_8_13,7,20260926,1,1,132
Q9-E001/MU_8_13,7,20260926,1,2,11
Q9-E001/MU_8_13,7,20260926,1,3,0
Q9-E001/MU_8_13,7,20260926,1,4,1
Q9-E001/MU_8_13,7,20260926,2,1,121
Q9-E001/MU_8_13,7,20260926,2,2,23
Q9-E001/MU_8_13,7,20260926,2,3,0
Q9-E001/MU_8_13,7,20260926,2,4,0
Q9-E001/MU_8_13,7,20260926,3,1,118
Q9-E001/MU_8_13,7,20260926,3,2,25
Q9-E001/MU_8_13,7,20260926,3,3,1
Q9-E001/MU_8_13,7,20260926,3,4,0
Q9-E001/MU_8_13,7,20260926,4,1,116
Q9-E001/MU_8_13,7,20260926,4,2,25
Q9-E001/MU_8_13,7,20260926,4,3,0
Q9-E001/MU_8_13,7,20260926,4,4,3
Q9-E001/MU_8_13,8,20260924,1,1,73
Q9-E001/MU_8_13,8,20260924,1,2,15
Q9-E001/MU_8_13,8,20260924,1,3,46
Q9-E001/MU_8_13,8,20260924,1,4,10
Q9-E001/MU_8_13,8,20260924,2,1,1
Q9-E001/MU_8_13,8,20260924,2,2,121
Q9-E001/MU_8_13,8,20260924,2,3,14
Q9-E001/MU_8_13,8,20260924,2,4,8
Q9-E001/MU_8_13,8,20260924,3,1,5
Q9-E001/MU_8_13,8,20260924,3,2,30
Q9-E001/MU_8_13,8,20260924,3,3,102
Q9-E001/MU_8_13,8,20260924,3,4,7
Q9-E001/MU_8_13,8,20260924,4,1,2
Q9-E001/MU_8_13,8,20260924,4,2,39
Q9-E001/MU_8_13,8,20260924,4,3,39
Q9-E001/MU_8_13,8,20260924,4,4,64
Q9-E001/MU_8_13,8,20260925,1,1,75
Q9-E001/MU_8_13,8,20260925,1,2,4
Q9-E001/MU_8_13,8,20260925,1,3,54
Q9-E001/MU_8_13,8,20260925,1,4,11
Q9-E001/MU_8_13,8,20260925,2,1,2
Q9-E001/MU_8_13,8,20260925,2,2,109
Q9-E001/MU_8_13,8,20260925,2,3,31
Q9-E001/MU_8_13,8,20260925,2,4,2
Q9-E001/MU_8_13,8,20260925,3,1,12
Q9-E001/MU_8_13,8,20260925,3,2,21
Q9-E001/MU_8_13,8,20260925,3,3,108
Q9-E001/MU_8_13,8,20260925,3,4,3
Q9-E001/MU_8_13,8,20260925,4,1,0
Q9-E001/MU_8_13,8,20260925,4,2,14
Q9-E001/MU_8_13,8,20260925,4,3,84
Q9-E001/MU_8_13,8,20260925,4,4,46
Q9-E001/MU_8_13,8,20260926,1,1,66
Q9-E001/MU_8_13,8,20260926,1,2,8
Q9-E001/MU_8_13,8,20260926,1,3,38
Q9-E001/MU_8_13,8,20260926,1,4,32
Q9-E001/MU_8_13,8,20260926,2,1,0
Q9-E001/MU_8_13,8,20260926,2,2,114
Q9-E001/MU_8_13,8,20260926,2,3,18
Q9-E001/MU_8_13,8,20260926,2,4,12
Q9-E001/MU_8_13,8,20260926,3,1,7
Q9-E001/MU_8_13,8,20260926,3,2,21
Q9-E001/MU_8_13,8,20260926,3,3,108
Q9-E001/MU_8_13,8,20260926,3,4,8
Q9-E001/MU_8_13,8,20260926,4,1,2
Q9-E001/MU_8_13,8,20260926,4,2,36
Q9-E001/MU_8_13,8,20260926,4,3,42
Q9-E001/MU_8_13,8,20260926,4,4,64
Q9-E001/MU_8_13,9,20260924,1,1,102
Q9-E001/MU_8_13,9,20260924,1,2,37
Q9-E001/MU_8_13,9,20260924,1,3,2
Q9-E001/MU_8_13,9,20260924,1,4,3
Q9-E001/MU_8_13,9,20260924,2,1,13
Q9-E001/MU_8_13,9,20260924,2,2,68
Q9-E001/MU_8_13,9,20260924,2,3,31
Q9-E001/MU_8_13,9,20260924,2,4,32
Q9-E001/MU_8_13,9,20260924,3,1,31
Q9-E001/MU_8_13,9,20260924,3,2,18
Q9-E001/MU_8_13,9,20260924,3,3,70
Q9-E001/MU_8_13,9,20260924,3,4,25
Q9-E001/MU_8_13,9,20260924,4,1,25
Q9-E001/MU_8_13,9,20260924,4,2,4
Q9-E001/MU_8_13,9,20260924,4,3,12
Q9-E001/MU_8_13,9,20260924,4,4,103
Q9-E001/MU_8_13,9,20260925,1,1,84
Q9-E001/MU_8_13,9,20260925,1,2,48
Q9-E001/MU_8_13,9,20260925,1,3,5
Q9-E001/MU_8_13,9,20260925,1,4,7
Q9-E001/MU_8_13,9,20260925,2,1,8
Q9-E001/MU_8_13,9,20260925,2,2,62
Q9-E001/MU_8_13,9,20260925,2,3,28
Q9-E001/MU_8_13,9,20260925,2,4,46
Q9-E001/MU_8_13,9,20260925,3,1,13
Q9-E001/MU_8_13,9,20260925,3,2,13
Q9-E001/MU_8_13,9,20260925,3,3,59
Q9-E001/MU_8_13,9,20260925,3,4,59
Q9-E001/MU_8_13,9,20260925,4,1,4
Q9-E001/MU_8_13,9,20260925,4,2,2
Q9-E001/MU_8_13,9,20260925,4,3,11
Q9-E001/MU_8_13,9,20260925,4,4,127
Q9-E001/MU_8_13,9,20260926,1,1,103
Q9-E001/MU_8_13,9,20260926,1,2,21
Q9-E001/MU_8_13,9,20260926,1,3,10
Q9-E001/MU_8_13,9,20260926,1,4,10
Q9-E001/MU_8_13,9,20260926,2,1,6
Q9-E001/MU_8_13,9,20260926,2,2,55
Q9-E001/MU_8_13,9,20260926,2,3,50
Q9-E001/MU_8_13,9,20260926,2,4,33
Q9-E001/MU_8_13,9,20260926,3,1,5
Q9-E001/MU_8_13,9,20260926,3,2,8
Q9-E001/MU_8_13,9,20260926,3,3,100
Q9-E001/MU_8_13,9,20260926,3,4,31
Q9-E001/MU_8_13,9,20260926,4,1,3
Q9-E001/MU_8_13,9,20260926,4,2,2
Q9-E001/MU_8_13,9,20260926,4,3,33
Q9-E001/MU_8_13,9,20260926,4,4,106
Q9-E001/MU_BETA_SHARED,1,20260924,1,1,74
Q9-E001/MU_BETA_SHARED,1,20260924,1,2,57
Q9-E001/MU_BETA_SHARED,1,20260924,1,3,8
Q9-E001/MU_BETA_SHARED,1,20260924,1,4,5
Q9-E001/MU_BETA_SHARED,1,20260924,2,1,1
Q9-E001/MU_BETA_SHARED,1,20260924,2,2,143
Q9-E001/MU_BETA_SHARED,1,20260924,2,3,0
Q9-E001/MU_BETA_SHARED,1,20260924,2,4,0
Q9-E001/MU_BETA_SHARED,1,20260924,3,1,12
Q9-E001/MU_BETA_SHARED,1,20260924,3,2,20
Q9-E001/MU_BETA_SHARED,1,20260924,3,3,74
Q9-E001/MU_BETA_SHARED,1,20260924,3,4,38
Q9-E001/MU_BETA_SHARED,1,20260924,4,1,16
Q9-E001/MU_BETA_SHARED,1,20260924,4,2,2
Q9-E001/MU_BETA_SHARED,1,20260924,4,3,69
Q9-E001/MU_BETA_SHARED,1,20260924,4,4,57
Q9-E001/MU_BETA_SHARED,1,20260925,1,1,68
Q9-E001/MU_BETA_SHARED,1,20260925,1,2,38
Q9-E001/MU_BETA_SHARED,1,20260925,1,3,34
Q9-E001/MU_BETA_SHARED,1,20260925,1,4,4
Q9-E001/MU_BETA_SHARED,1,20260925,2,1,7
Q9-E001/MU_BETA_SHARED,1,20260925,2,2,130
Q9-E001/MU_BETA_SHARED,1,20260925,2,3,7
Q9-E001/MU_BETA_SHARED,1,20260925,2,4,0
Q9-E001/MU_BETA_SHARED,1,20260925,3,1,2
Q9-E001/MU_BETA_SHARED,1,20260925,3,2,21
Q9-E001/MU_BETA_SHARED,1,20260925,3,3,106
Q9-E001/MU_BETA_SHARED,1,20260925,3,4,15
Q9-E001/MU_BETA_SHARED,1,20260925,4,1,4
Q9-E001/MU_BETA_SHARED,1,20260925,4,2,7
Q9-E001/MU_BETA_SHARED,1,20260925,4,3,102
Q9-E001/MU_BETA_SHARED,1,20260925,4,4,31
Q9-E001/MU_BETA_SHARED,1,20260926,1,1,32
Q9-E001/MU_BETA_SHARED,1,20260926,1,2,89
Q9-E001/MU_BETA_SHARED,1,20260926,1,3,17
Q9-E001/MU_BETA_SHARED,1,20260926,1,4,6
Q9-E001/MU_BETA_SHARED,1,20260926,2,1,0
Q9-E001/MU_BETA_SHARED,1,20260926,2,2,144
Q9-E001/MU_BETA_SHARED,1,20260926,2,3,0
Q9-E001/MU_BETA_SHARED,1,20260926,2,4,0
Q9-E001/MU_BETA_SHARED,1,20260926,3,1,0
Q9-E001/MU_BETA_SHARED,1,20260926,3,2,44
Q9-E001/MU_BETA_SHARED,1,20260926,3,3,79
Q9-E001/MU_BETA_SHARED,1,20260926,3,4,21
Q9-E001/MU_BETA_SHARED,1,20260926,4,1,4
Q9-E001/MU_BETA_SHARED,1,20260926,4,2,14
Q9-E001/MU_BETA_SHARED,1,20260926,4,3,99
Q9-E001/MU_BETA_SHARED,1,20260926,4,4,27
Q9-E001/MU_BETA_SHARED,2,20260924,1,1,115
Q9-E001/MU_BETA_SHARED,2,20260924,1,2,18
Q9-E001/MU_BETA_SHARED,2,20260924,1,3,0
Q9-E001/MU_BETA_SHARED,2,20260924,1,4,11
Q9-E001/MU_BETA_SHARED,2,20260924,2,1,96
Q9-E001/MU_BETA_SHARED,2,20260924,2,2,38
Q9-E001/MU_BETA_SHARED,2,20260924,2,3,1
Q9-E001/MU_BETA_SHARED,2,20260924,2,4,9
Q9-E001/MU_BETA_SHARED,2,20260924,3,1,77
Q9-E001/MU_BETA_SHARED,2,20260924,3,2,23
Q9-E001/MU_BETA_SHARED,2,20260924,3,3,1
Q9-E001/MU_BETA_SHARED,2,20260924,3,4,43
Q9-E001/MU_BETA_SHARED,2,20260924,4,1,101
Q9-E001/MU_BETA_SHARED,2,20260924,4,2,18
Q9-E001/MU_BETA_SHARED,2,20260924,4,3,0
Q9-E001/MU_BETA_SHARED,2,20260924,4,4,25
Q9-E001/MU_BETA_SHARED,2,20260925,1,1,11
Q9-E001/MU_BETA_SHARED,2,20260925,1,2,23
Q9-E001/MU_BETA_SHARED,2,20260925,1,3,110
Q9-E001/MU_BETA_SHARED,2,20260925,1,4,0
Q9-E001/MU_BETA_SHARED,2,20260925,2,1,3
Q9-E001/MU_BETA_SHARED,2,20260925,2,2,40
Q9-E001/MU_BETA_SHARED,2,20260925,2,3,101
Q9-E001/MU_BETA_SHARED,2,20260925,2,4,0
Q9-E001/MU_BETA_SHARED,2,20260925,3,1,7
Q9-E001/MU_BETA_SHARED,2,20260925,3,2,27
Q9-E001/MU_BETA_SHARED,2,20260925,3,3,102
Q9-E001/MU_BETA_SHARED,2,20260925,3,4,8
Q9-E001/MU_BETA_SHARED,2,20260925,4,1,13
Q9-E001/MU_BETA_SHARED,2,20260925,4,2,23
Q9-E001/MU_BETA_SHARED,2,20260925,4,3,104
Q9-E001/MU_BETA_SHARED,2,20260925,4,4,4
Q9-E001/MU_BETA_SHARED,2,20260926,1,1,32
Q9-E001/MU_BETA_SHARED,2,20260926,1,2,15
Q9-E001/MU_BETA_SHARED,2,20260926,1,3,97
Q9-E001/MU_BETA_SHARED,2,20260926,1,4,0
Q9-E001/MU_BETA_SHARED,2,20260926,2,1,12
Q9-E001/MU_BETA_SHARED,2,20260926,2,2,32
Q9-E001/MU_BETA_SHARED,2,20260926,2,3,100
Q9-E001/MU_BETA_SHARED,2,20260926,2,4,0
Q9-E001/MU_BETA_SHARED,2,20260926,3,1,23
Q9-E001/MU_BETA_SHARED,2,20260926,3,2,26
Q9-E001/MU_BETA_SHARED,2,20260926,3,3,94
Q9-E001/MU_BETA_SHARED,2,20260926,3,4,1
Q9-E001/MU_BETA_SHARED,2,20260926,4,1,21
Q9-E001/MU_BETA_SHARED,2,20260926,4,2,20
Q9-E001/MU_BETA_SHARED,2,20260926,4,3,102
Q9-E001/MU_BETA_SHARED,2,20260926,4,4,1
Q9-E001/MU_BETA_SHARED,3,20260924,1,1,97
Q9-E001/MU_BETA_SHARED,3,20260924,1,2,1
Q9-E001/MU_BETA_SHARED,3,20260924,1,3,40
Q9-E001/MU_BETA_SHARED,3,20260924,1,4,6
Q9-E001/MU_BETA_SHARED,3,20260924,2,1,7
Q9-E001/MU_BETA_SHARED,3,20260924,2,2,92
Q9-E001/MU_BETA_SHARED,3,20260924,2,3,37
Q9-E001/MU_BETA_SHARED,3,20260924,2,4,8
Q9-E001/MU_BETA_SHARED,3,20260924,3,1,10
Q9-E001/MU_BETA_SHARED,3,20260924,3,2,10
Q9-E001/MU_BETA_SHARED,3,20260924,3,3,117
Q9-E001/MU_BETA_SHARED,3,20260924,3,4,7
Q9-E001/MU_BETA_SHARED,3,20260924,4,1,3
Q9-E001/MU_BETA_SHARED,3,20260924,4,2,1
Q9-E001/MU_BETA_SHARED,3,20260924,4,3,83
Q9-E001/MU_BETA_SHARED,3,20260924,4,4,57
Q9-E001/MU_BETA_SHARED,3,20260925,1,1,118
Q9-E001/MU_BETA_SHARED,3,20260925,1,2,1
Q9-E001/MU_BETA_SHARED,3,20260925,1,3,11
Q9-E001/MU_BETA_SHARED,3,20260925,1,4,14
Q9-E001/MU_BETA_SHARED,3,20260925,2,1,25
Q9-E001/MU_BETA_SHARED,3,20260925,2,2,68
Q9-E001/MU_BETA_SHARED,3,20260925,2,3,26
Q9-E001/MU_BETA_SHARED,3,20260925,2,4,25
Q9-E001/MU_BETA_SHARED,3,20260925,3,1,18
Q9-E001/MU_BETA_SHARED,3,20260925,3,2,7
Q9-E001/MU_BETA_SHARED,3,20260925,3,3,103
Q9-E001/MU_BETA_SHARED,3,20260925,3,4,16
Q9-E001/MU_BETA_SHARED,3,20260925,4,1,5
Q9-E001/MU_BETA_SHARED,3,20260925,4,2,0
Q9-E001/MU_BETA_SHARED,3,20260925,4,3,51
Q9-E001/MU_BETA_SHARED,3,20260925,4,4,88
Q9-E001/MU_BETA_SHARED,3,20260926,1,1,21
Q9-E001/MU_BETA_SHARED,3,20260926,1,2,10
Q9-E001/MU_BETA_SHARED,3,20260926,1,3,47
Q9-E001/MU_BETA_SHARED,3,20260926,1,4,66
Q9-E001/MU_BETA_SHARED,3,20260926,2,1,0
Q9-E001/MU_BETA_SHARED,3,20260926,2,2,90
Q9-E001/MU_BETA_SHARED,3,20260926,2,3,15
Q9-E001/MU_BETA_SHARED,3,20260926,2,4,39
Q9-E001/MU_BETA_SHARED,3,20260926,3,1,0
Q9-E001/MU_BETA_SHARED,3,20260926,3,2,14
Q9-E001/MU_BETA_SHARED,3,20260926,3,3,99
Q9-E001/MU_BETA_SHARED,3,20260926,3,4,31
Q9-E001/MU_BETA_SHARED,3,20260926,4,1,0
Q9-E001/MU_BETA_SHARED,3,20260926,4,2,0
Q9-E001/MU_BETA_SHARED,3,20260926,4,3,31
Q9-E001/MU_BETA_SHARED,3,20260926,4,4,113
Q9-E001/MU_BETA_SHARED,4,20260924,1,1,4
Q9-E001/MU_BETA_SHARED,4,20260924,1,2,78
Q9-E001/MU_BETA_SHARED,4,20260924,1,3,61
Q9-E001/MU_BETA_SHARED,4,20260924,1,4,1
Q9-E001/MU_BETA_SHARED,4,20260924,2,1,2
Q9-E001/MU_BETA_SHARED,4,20260924,2,2,119
Q9-E001/MU_BETA_SHARED,4,20260924,2,3,22
Q9-E001/MU_BETA_SHARED,4,20260924,2,4,1
Q9-E001/MU_BETA_SHARED,4,20260924,3,1,8
