condition,subject,seed,balanced_accuracy,accuracy,n_trials,n_classes_present,zero_recall_count,zero_recall_classes,dominant_prediction_share,prediction_entropy_bits,recall_class_1,recall_class_2,recall_class_3,recall_class_4
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,2,20260926,0.2690972222222222,0.2690972222222222,576,4,0,,0.5451388888888888,1.46996881678392,0.2708333333333333,0.2777777777777778,0.5208333333333334,0.006944444444444444
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,3,20260924,0.6284722222222222,0.6284722222222222,576,4,0,,0.4045138888888889,1.9153039480718976,0.5763888888888888,0.6319444444444444,0.4583333333333333,0.8472222222222222
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,3,20260925,0.5173611111111112,0.5173611111111112,576,4,0,,0.6527777777777778,1.4739109396915246,0.4861111111111111,0.3402777777777778,0.9166666666666666,0.3263888888888889
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,3,20260926,0.484375,0.484375,576,4,0,,0.578125,1.4675484365144207,0.5763888888888888,1.0,0.3055555555555556,0.05555555555555555
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,4,20260924,0.3663194444444445,0.3663194444444444,576,4,0,,0.4461805555555556,1.546957821194796,0.020833333333333332,0.6736111111111112,0.5833333333333334,0.1875
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,4,20260925,0.3819444444444444,0.3819444444444444,576,4,0,,0.5694444444444444,1.5690850540874361,0.041666666666666664,0.8819444444444444,0.3888888888888889,0.2152777777777778
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,4,20260926,0.3368055555555556,0.3368055555555556,576,4,1,1,0.4774305555555556,1.4906260331442218,0.0,0.4097222222222222,0.4305555555555556,0.5069444444444444
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,5,20260924,0.2361111111111111,0.2361111111111111,576,4,2,3;4,0.5451388888888888,1.0105597579410786,0.5208333333333334,0.4236111111111111,0.0,0.0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,5,20260925,0.2378472222222222,0.2378472222222222,576,4,2,3;4,0.6805555555555556,0.9037762882345832,0.6319444444444444,0.3194444444444444,0.0,0.0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,5,20260926,0.2552083333333333,0.2552083333333333,576,4,1,4,0.921875,0.4348548638608247,0.0625,0.9513888888888888,0.006944444444444444,0.0
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,6,20260924,0.3020833333333333,0.3020833333333333,576,4,0,,0.5381944444444444,1.4903078969574548,0.06944444444444445,0.1875,0.2986111111111111,0.6527777777777778
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,6,20260925,0.3107638888888889,0.3107638888888889,576,4,0,,0.4565972222222222,1.599394913721516,0.125,0.2222222222222222,0.4513888888888889,0.4444444444444444
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,6,20260926,0.2604166666666667,0.2604166666666667,576,4,0,,0.5017361111111112,1.3518451730845276,0.013888888888888888,0.11805555555555555,0.3888888888888889,0.5208333333333334
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260924,0.3541666666666667,0.3541666666666667,576,4,0,,0.5243055555555556,1.6695037416855387,0.5972222222222222,0.3888888888888889,0.1875,0.24305555555555555
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260925,0.3003472222222222,0.3003472222222222,576,4,0,,0.5625,1.4189272060840894,0.3194444444444444,0.6597222222222222,0.027777777777777776,0.19444444444444445
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,7,20260926,0.3315972222222222,0.3315972222222222,576,4,0,,0.4930555555555556,1.5339823138195217,0.4236111111111111,0.5972222222222222,0.11805555555555555,0.1875
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260924,0.6302083333333334,0.6302083333333334,576,4,0,,0.3923611111111111,1.8766341132859636,0.4791666666666667,0.8402777777777778,0.7083333333333334,0.4930555555555556
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260925,0.53125,0.53125,576,4,0,,0.6180555555555556,1.553557965243315,0.5763888888888888,0.9930555555555556,0.2777777777777778,0.2777777777777778
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,8,20260926,0.5590277777777778,0.5590277777777778,576,4,0,,0.5677083333333334,1.6412076438758463,0.6319444444444444,0.9583333333333334,0.2361111111111111,0.4097222222222222
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260924,0.5,0.5,576,4,0,,0.4010416666666667,1.9174254567523006,0.5763888888888888,0.3680555555555556,0.5763888888888888,0.4791666666666667
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260925,0.545138888888889,0.5451388888888888,576,4,0,,0.3298611111111111,1.9406790509225207,0.6805555555555556,0.3125,0.4513888888888889,0.7361111111111112
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,9,20260926,0.5138888888888888,0.5138888888888888,576,4,0,,0.5902777777777778,1.5755200526733901,0.6527777777777778,0.3055555555555556,0.14583333333333334,0.9513888888888888
Q9-A001/PSD44_LDA,1,,0.4253472222222222,0.4253472222222222,576,4,0,,0.4010416666666667,1.7043337697952998,0.6944444444444444,0.2916666666666667,0.6597222222222222,0.05555555555555555
Q9-A001/PSD44_LDA,2,,0.2760416666666667,0.2760416666666667,576,4,0,,0.5,1.7478964500178737,0.2152777777777778,0.5625,0.1597222222222222,0.16666666666666666
Q9-A001/PSD44_LDA,3,,0.4079861111111111,0.4079861111111111,576,4,0,,0.6892361111111112,1.362398670637755,0.2152777777777778,0.1875,0.2986111111111111,0.9305555555555556
Q9-A001/PSD44_LDA,4,,0.3663194444444444,0.3663194444444444,576,4,0,,0.46875,1.733240003320452,0.3333333333333333,0.6875,0.0763888888888889,0.3680555555555556
Q9-A001/PSD44_LDA,5,,0.2552083333333333,0.2552083333333333,576,4,1,4,0.8697916666666666,0.6363211625606984,0.875,0.11805555555555555,0.027777777777777776,0.0
Q9-A001/PSD44_LDA,6,,0.2777777777777778,0.2777777777777778,576,4,0,,0.5295138888888888,1.579209102933759,0.0625,0.2222222222222222,0.3263888888888889,0.5
Q9-A001/PSD44_LDA,7,,0.3315972222222222,0.3315972222222222,576,4,0,,0.3767361111111111,1.7808406810958526,0.3888888888888889,0.4722222222222222,0.020833333333333332,0.4444444444444444
Q9-A001/PSD44_LDA,8,,0.4548611111111111,0.4548611111111111,576,4,0,,0.4288194444444444,1.7812906528617152,0.5069444444444444,0.6736111111111112,0.1388888888888889,0.5
Q9-A001/PSD44_LDA,9,,0.4704861111111111,0.4704861111111111,576,4,0,,0.3611111111111111,1.8808358791158388,0.2569444444444444,0.3541666666666667,0.6319444444444444,0.6388888888888888
Q9-A001/PSD44_LINEAR_SVM,1,,0.4444444444444444,0.4444444444444444,576,4,0,,0.4392361111111111,1.691157470570307,0.7777777777777778,0.2777777777777778,0.6319444444444444,0.09027777777777778
Q9-A001/PSD44_LINEAR_SVM,2,,0.265625,0.265625,576,4,0,,0.4583333333333333,1.6938183460588436,0.3125,0.5347222222222222,0.13194444444444445,0.08333333333333333
Q9-A001/PSD44_LINEAR_SVM,3,,0.4079861111111111,0.4079861111111111,576,4,0,,0.6215277777777778,1.5445081492090438,0.25,0.2222222222222222,0.2847222222222222,0.875
Q9-A001/PSD44_LINEAR_SVM,4,,0.3663194444444444,0.3663194444444444,576,4,0,,0.4201388888888889,1.8186280638633148,0.4444444444444444,0.6180555555555556,0.09027777777777778,0.3125
Q9-A001/PSD44_LINEAR_SVM,5,,0.25,0.25,576,4,1,4,0.9010416666666666,0.5137252523752753,0.8958333333333334,0.08333333333333333,0.020833333333333332,0.0
Q9-A001/PSD44_LINEAR_SVM,6,,0.28125,0.28125,576,4,0,,0.4965277777777778,1.6350145722883669,0.0625,0.24305555555555555,0.3611111111111111,0.4583333333333333
Q9-A001/PSD44_LINEAR_SVM,7,,0.3055555555555556,0.3055555555555556,576,4,0,,0.3697916666666667,1.812892016062566,0.3402777777777778,0.4861111111111111,0.020833333333333332,0.375
Q9-A001/PSD44_LINEAR_SVM,8,,0.43229166666666663,0.4322916666666667,576,4,0,,0.5694444444444444,1.5632938751659182,0.5416666666666666,0.8263888888888888,0.09027777777777778,0.2708333333333333
Q9-A001/PSD44_LINEAR_SVM,9,,0.4670138888888889,0.4670138888888889,576,4,0,,0.3697916666666667,1.8370042172725063,0.20833333333333334,0.3333333333333333,0.6527777777777778,0.6736111111111112
Q4-E001/BroadCSP_LDA,1,,0.3454861111111111,0.3454861111111111,576,4,1,4,0.8020833333333334,0.9081665647402162,0.9583333333333334,0.2777777777777778,0.14583333333333334,0.0
Q4-E001/BroadCSP_LDA,2,,0.296875,0.296875,576,4,0,,0.4375,1.5573167538980892,0.06944444444444445,0.5625,0.4861111111111111,0.06944444444444445
Q4-E001/BroadCSP_LDA,3,,0.5694444444444444,0.5694444444444444,576,4,0,,0.4930555555555556,1.7323330841957831,0.9236111111111112,0.3194444444444444,0.6805555555555556,0.3541666666666667
Q4-E001/BroadCSP_LDA,4,,0.390625,0.390625,576,4,0,,0.4357638888888889,1.6340410052727157,0.5763888888888888,0.7152777777777778,0.16666666666666666,0.10416666666666667
Q4-E001/BroadCSP_LDA,5,,0.2638888888888889,0.2638888888888889,576,4,1,4,0.5850694444444444,1.369686859460512,0.10416666666666667,0.6666666666666666,0.2847222222222222,0.0
Q4-E001/BroadCSP_LDA,6,,0.23958333333333334,0.23958333333333334,576,4,1,1,0.5503472222222222,1.3525721591137227,0.0,0.11805555555555555,0.5902777777777778,0.25
Q4-E001/BroadCSP_LDA,7,,0.2690972222222222,0.2690972222222222,576,4,0,,0.4826388888888889,1.2651020327709794,0.4236111111111111,0.5208333333333334,0.05555555555555555,0.0763888888888889
Q4-E001/BroadCSP_LDA,8,,0.5833333333333334,0.5833333333333334,576,4,0,,0.3888888888888889,1.8668224879241906,0.4166666666666667,0.8125,0.4652777777777778,0.6388888888888888
Q4-E001/BroadCSP_LDA,9,,0.5555555555555556,0.5555555555555556,576,4,0,,0.546875,1.6593768666826034,0.4583333333333333,0.18055555555555555,0.6736111111111112,0.9097222222222222
Q4-E001/BroadCSP_SVM,1,,0.3194444444444444,0.3194444444444444,576,4,1,4,0.8645833333333334,0.6805716597102272,0.9722222222222222,0.2222222222222222,0.08333333333333333,0.0
Q4-E001/BroadCSP_SVM,2,,0.2934027777777778,0.2934027777777778,576,4,0,,0.5243055555555556,1.3843710998936944,0.0763888888888889,0.4791666666666667,0.6041666666666666,0.013888888888888888
Q4-E001/BroadCSP_SVM,3,,0.5347222222222222,0.5347222222222222,576,4,0,,0.5711805555555556,1.5861903167408447,0.9583333333333334,0.3819444444444444,0.6111111111111112,0.1875
Q4-E001/BroadCSP_SVM,4,,0.3697916666666667,0.3697916666666667,576,4,0,,0.4861111111111111,1.4718391746478465,0.5486111111111112,0.7291666666666666,0.1736111111111111,0.027777777777777776
Q4-E001/BroadCSP_SVM,5,,0.2673611111111111,0.2673611111111111,576,4,1,4,0.5798611111111112,1.3569121711080938,0.1111111111111111,0.6597222222222222,0.2986111111111111,0.0
Q4-E001/BroadCSP_SVM,6,,0.2517361111111111,0.2517361111111111,576,4,1,1,0.5486111111111112,1.3991011620071279,0.0,0.19444444444444445,0.5902777777777778,0.2222222222222222
Q4-E001/BroadCSP_SVM,7,,0.2621527777777778,0.2621527777777778,576,4,0,,0.5572916666666666,1.214296171616769,0.3194444444444444,0.625,0.05555555555555555,0.04861111111111111
Q4-E001/BroadCSP_SVM,8,,0.5451388888888888,0.5451388888888888,576,4,0,,0.40625,1.7584190391701267,0.25,0.8888888888888888,0.4583333333333333,0.5833333333333334
Q4-E001/BroadCSP_SVM,9,,0.53125,0.53125,576,4,0,,0.5295138888888888,1.6763613322987616,0.3819444444444444,0.1875,0.6875,0.8680555555555556
Q4-E001/FBCSP_LDA,1,,0.4826388888888889,0.4826388888888889,576,4,0,,0.5069444444444444,1.419160633151374,0.9444444444444444,0.6597222222222222,0.3055555555555556,0.020833333333333332
Q4-E001/FBCSP_LDA,2,,0.2847222222222222,0.2847222222222222,576,4,0,,0.4600694444444444,1.676127539019081,0.2638888888888889,0.2847222222222222,0.5069444444444444,0.08333333333333333
Q4-E001/FBCSP_LDA,3,,0.4618055555555555,0.4618055555555556,576,4,0,,0.4826388888888889,1.438429378768069,0.75,0.2361111111111111,0.09722222222222222,0.7638888888888888
Q4-E001/FBCSP_LDA,4,,0.3940972222222222,0.3940972222222222,576,4,0,,0.5225694444444444,1.729632685710265,0.20833333333333334,0.4097222222222222,0.2152777777777778,0.7430555555555556
Q4-E001/FBCSP_LDA,5,,0.28125,0.28125,576,4,2,3;4,0.5815972222222222,0.9807025698068246,0.6041666666666666,0.5208333333333334,0.0,0.0
Q4-E001/FBCSP_LDA,6,,0.3611111111111111,0.3611111111111111,576,4,0,,0.5069444444444444,1.3769019758993257,0.08333333333333333,0.0625,0.6180555555555556,0.6805555555555556
Q4-E001/FBCSP_LDA,7,,0.3125,0.3125,576,4,0,,0.3333333333333333,1.786805056655713,0.4722222222222222,0.4305555555555556,0.25,0.09722222222222222
Q4-E001/FBCSP_LDA,8,,0.4565972222222222,0.4565972222222222,576,4,0,,0.5381944444444444,1.5060882475427804,0.09027777777777778,0.4305555555555556,0.4861111111111111,0.8194444444444444
Q4-E001/FBCSP_LDA,9,,0.3958333333333333,0.3958333333333333,576,4,0,,0.7152777777777778,1.2999379637317308,0.2361111111111111,0.1597222222222222,0.2152777777777778,0.9722222222222222
Q4-E001/FBCSP_MI8_LDA,1,,0.3506944444444444,0.3506944444444444,576,4,0,,0.6336805555555556,1.20983149374067,0.7152777777777778,0.5694444444444444,0.09722222222222222,0.020833333333333332
Q4-E001/FBCSP_MI8_LDA,2,,0.2690972222222222,0.2690972222222222,576,4,0,,0.453125,1.6331785059989272,0.3333333333333333,0.5833333333333334,0.0763888888888889,0.08333333333333333
Q4-E001/FBCSP_MI8_LDA,3,,0.3559027777777778,0.3559027777777778,576,4,1,3,0.6927083333333334,1.07936511309941,0.8611111111111112,0.1736111111111111,0.0,0.3888888888888889
Q4-E001/FBCSP_MI8_LDA,4,,0.3090277777777778,0.3090277777777778,576,4,0,,0.5364583333333334,1.4895891696579162,0.2361111111111111,0.6527777777777778,0.3055555555555556,0.041666666666666664
Q4-E001/FBCSP_MI8_LDA,5,,0.2569444444444444,0.2569444444444444,576,4,2,3;4,0.6423611111111112,0.9407058191666552,0.3333333333333333,0.6944444444444444,0.0,0.0
Q4-E001/FBCSP_MI8_LDA,6,,0.2690972222222222,0.2690972222222222,576,4,1,1,0.8211805555555556,0.7596898712835372,0.0,0.041666666666666664,0.10416666666666667,0.9305555555555556
Q4-E001/FBCSP_MI8_LDA,7,,0.3263888888888889,0.3263888888888889,576,4,0,,0.6111111111111112,1.3926827724803452,0.5,0.6319444444444444,0.06944444444444445,0.10416666666666667
Q4-E001/FBCSP_MI8_LDA,8,,0.3767361111111111,0.3767361111111111,576,4,0,,0.4965277777777778,1.598233056274613,0.06944444444444445,0.9097222222222222,0.19444444444444445,0.3333333333333333
Q4-E001/FBCSP_MI8_LDA,9,,0.3090277777777778,0.3090277777777778,576,4,0,,0.6753472222222222,1.2000434239246087,0.0763888888888889,0.09722222222222222,0.20833333333333334,0.8541666666666666
