condition,subject,seed,dimension,stratum,n_trials,n_classes_present,balanced_accuracy_observed_classes,accuracy,recall_class_1,recall_class_2,recall_class_3,recall_class_4
Q5-E001,4,20260925,session,1test,288,4,0.4027777777777778,0.4027777777777778,0.08333333333333333,0.8333333333333334,0.625,0.06944444444444445
Q5-E001,4,20260926,artifact,False,490,4,0.39197446507261924,0.39591836734693875,0.01652892561983471,0.6774193548387096,0.5714285714285714,0.3025210084033613
Q5-E001,4,20260926,artifact,True,86,4,0.38166666666666665,0.3488372093023256,0.0,0.7,0.6666666666666666,0.16
Q5-E001,4,20260926,session,0train,288,4,0.3333333333333333,0.3333333333333333,0.013888888888888888,0.5277777777777778,0.5416666666666666,0.25
Q5-E001,4,20260926,session,1test,288,4,0.4444444444444445,0.4444444444444444,0.013888888888888888,0.8333333333333334,0.625,0.3055555555555556
Q5-E001,5,20260924,artifact,False,538,4,0.24812030075187969,0.24535315985130113,0.9924812030075187,0.0,0.0,0.0
Q5-E001,5,20260924,artifact,True,38,4,0.25,0.2894736842105263,1.0,0.0,0.0,0.0
Q5-E001,5,20260924,session,0train,288,4,0.25,0.25,1.0,0.0,0.0,0.0
Q5-E001,5,20260924,session,1test,288,4,0.2465277777777778,0.2465277777777778,0.9861111111111112,0.0,0.0,0.0
Q5-E001,5,20260925,artifact,False,538,4,0.2343884520461459,0.22862453531598512,0.09022556390977443,0.8473282442748091,0.0,0.0
Q5-E001,5,20260925,artifact,True,38,4,0.23776223776223776,0.3157894736842105,0.18181818181818182,0.7692307692307693,0.0,0.0
Q5-E001,5,20260925,session,0train,288,4,0.22222222222222224,0.2222222222222222,0.08333333333333333,0.8055555555555556,0.0,0.0
Q5-E001,5,20260925,session,1test,288,4,0.2465277777777778,0.2465277777777778,0.1111111111111111,0.875,0.0,0.0
Q5-E001,5,20260926,artifact,False,538,4,0.23724387304138206,0.2342007434944238,0.8421052631578947,0.10687022900763359,0.0,0.0
Q5-E001,5,20260926,artifact,True,38,4,0.28846153846153844,0.34210526315789475,1.0,0.15384615384615385,0.0,0.0
Q5-E001,5,20260926,session,0train,288,4,0.2534722222222222,0.2534722222222222,0.9027777777777778,0.1111111111111111,0.0,0.0
Q5-E001,5,20260926,session,1test,288,4,0.22916666666666669,0.22916666666666666,0.8055555555555556,0.1111111111111111,0.0,0.0
Q5-E001,6,20260924,artifact,False,434,4,0.30443420979572666,0.30414746543778803,0.03669724770642202,0.23214285714285715,0.33980582524271846,0.6090909090909091
Q5-E001,6,20260924,artifact,True,142,4,0.24680006148800984,0.24647887323943662,0.05714285714285714,0.25,0.2682926829268293,0.4117647058823529
Q5-E001,6,20260924,session,0train,288,4,0.3090277777777778,0.3090277777777778,0.027777777777777776,0.2222222222222222,0.3055555555555556,0.6805555555555556
Q5-E001,6,20260924,session,1test,288,4,0.2708333333333333,0.2708333333333333,0.05555555555555555,0.25,0.3333333333333333,0.4444444444444444
Q5-E001,6,20260925,artifact,False,434,4,0.31271819500531534,0.315668202764977,0.13761467889908258,0.17857142857142858,0.11650485436893204,0.8181818181818182
Q5-E001,6,20260925,artifact,True,142,4,0.26764577782332444,0.2676056338028169,0.14285714285714285,0.125,0.24390243902439024,0.5588235294117647
Q5-E001,6,20260925,session,0train,288,4,0.3125,0.3125,0.125,0.19444444444444445,0.125,0.8055555555555556
Q5-E001,6,20260925,session,1test,288,4,0.2951388888888889,0.2951388888888889,0.1527777777777778,0.1388888888888889,0.18055555555555555,0.7083333333333334
Q5-E001,6,20260926,artifact,False,434,4,0.25444918268691313,0.2488479262672811,0.03669724770642202,0.21428571428571427,0.6213592233009708,0.14545454545454545
Q5-E001,6,20260926,artifact,True,142,4,0.2593791632506661,0.28169014084507044,0.08571428571428572,0.15625,0.7073170731707317,0.08823529411764706
Q5-E001,6,20260926,session,0train,288,4,0.2847222222222222,0.2847222222222222,0.027777777777777776,0.19444444444444445,0.7083333333333334,0.20833333333333334
Q5-E001,6,20260926,session,1test,288,4,0.22916666666666669,0.22916666666666666,0.06944444444444445,0.20833333333333334,0.5833333333333334,0.05555555555555555
Q5-E001,7,20260924,artifact,False,548,4,0.2869535832246083,0.2864963503649635,0.5507246376811594,0.42962962962962964,0.057971014492753624,0.10948905109489052
Q5-E001,7,20260924,artifact,True,28,4,0.42658730158730157,0.42857142857142855,0.8333333333333334,0.4444444444444444,0.0,0.42857142857142855
Q5-E001,7,20260924,session,0train,288,4,0.26041666666666663,0.2604166666666667,0.5416666666666666,0.4444444444444444,0.027777777777777776,0.027777777777777776
Q5-E001,7,20260924,session,1test,288,4,0.3263888888888889,0.3263888888888889,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.2222222222222222
Q5-E001,7,20260925,artifact,False,548,4,0.2777345816143023,0.2755474452554745,0.2391304347826087,0.7333333333333333,0.028985507246376812,0.10948905109489052
Q5-E001,7,20260925,artifact,True,28,4,0.2638888888888889,0.32142857142857145,0.0,0.8888888888888888,0.16666666666666666,0.0
Q5-E001,7,20260925,session,0train,288,4,0.2708333333333333,0.2708333333333333,0.18055555555555555,0.7777777777777778,0.027777777777777776,0.09722222222222222
Q5-E001,7,20260925,session,1test,288,4,0.2847222222222222,0.2847222222222222,0.2777777777777778,0.7083333333333334,0.041666666666666664,0.1111111111111111
Q5-E001,7,20260926,artifact,False,548,4,0.27809748815778645,0.2773722627737226,0.5144927536231884,0.4740740740740741,0.036231884057971016,0.08759124087591241
Q5-E001,7,20260926,artifact,True,28,4,0.38293650793650796,0.39285714285714285,0.8333333333333334,0.5555555555555556,0.0,0.14285714285714285
Q5-E001,7,20260926,session,0train,288,4,0.2534722222222222,0.2534722222222222,0.4722222222222222,0.4861111111111111,0.013888888888888888,0.041666666666666664
Q5-E001,7,20260926,session,1test,288,4,0.3125,0.3125,0.5833333333333334,0.4722222222222222,0.05555555555555555,0.1388888888888889
Q5-E001,8,20260924,artifact,False,535,4,0.2868434767679835,0.28598130841121494,0.4621212121212121,0.5746268656716418,0.015037593984962405,0.09558823529411764
Q5-E001,8,20260924,artifact,True,41,4,0.23958333333333331,0.24390243902439024,0.3333333333333333,0.5,0.0,0.125
Q5-E001,8,20260924,session,0train,288,4,0.3020833333333333,0.3020833333333333,0.4722222222222222,0.625,0.0,0.1111111111111111
Q5-E001,8,20260924,session,1test,288,4,0.2638888888888889,0.2638888888888889,0.4305555555555556,0.5138888888888888,0.027777777777777776,0.08333333333333333
Q5-E001,8,20260925,artifact,False,535,4,0.28292639272376807,0.2803738317757009,0.8636363636363636,0.08208955223880597,0.09774436090225563,0.08823529411764706
Q5-E001,8,20260925,artifact,True,41,4,0.3331439393939394,0.36585365853658536,0.9166666666666666,0.2,0.09090909090909091,0.125
Q5-E001,8,20260925,session,0train,288,4,0.2986111111111111,0.2986111111111111,0.8333333333333334,0.08333333333333333,0.125,0.1527777777777778
Q5-E001,8,20260925,session,1test,288,4,0.2743055555555556,0.2743055555555556,0.9027777777777778,0.09722222222222222,0.06944444444444445,0.027777777777777776
Q5-E001,8,20260926,artifact,False,535,4,0.3167988549772548,0.31588785046728973,0.5151515151515151,0.5149253731343284,0.08270676691729323,0.15441176470588236
Q5-E001,8,20260926,artifact,True,41,4,0.3664772727272727,0.3902439024390244,0.75,0.5,0.09090909090909091,0.125
Q5-E001,8,20260926,session,0train,288,4,0.3298611111111111,0.3298611111111111,0.5138888888888888,0.5138888888888888,0.09722222222222222,0.19444444444444445
Q5-E001,8,20260926,session,1test,288,4,0.3125,0.3125,0.5555555555555556,0.5138888888888888,0.06944444444444445,0.1111111111111111
Q5-E001,9,20260924,artifact,False,501,4,0.48594096316818775,0.48303393213572854,0.4152542372881356,0.453125,0.11538461538461539,0.96
Q5-E001,9,20260924,artifact,True,75,4,0.4492390832851359,0.4533333333333333,0.2692307692307692,0.4375,0.14285714285714285,0.9473684210526315
Q5-E001,9,20260924,session,0train,288,4,0.5173611111111112,0.5173611111111112,0.5138888888888888,0.4583333333333333,0.1388888888888889,0.9583333333333334
Q5-E001,9,20260924,session,1test,288,4,0.4409722222222222,0.4409722222222222,0.2638888888888889,0.4444444444444444,0.09722222222222222,0.9583333333333334
Q5-E001,9,20260925,artifact,False,501,4,0.5064455875162973,0.5049900199600799,0.4491525423728814,0.4609375,0.3076923076923077,0.808
Q5-E001,9,20260925,artifact,True,75,4,0.5066512434933488,0.5066666666666667,0.34615384615384615,0.5,0.2857142857142857,0.8947368421052632
Q5-E001,9,20260925,session,0train,288,4,0.5520833333333334,0.5520833333333334,0.6111111111111112,0.5138888888888888,0.2222222222222222,0.8611111111111112
Q5-E001,9,20260925,session,1test,288,4,0.45833333333333337,0.4583333333333333,0.25,0.4166666666666667,0.3888888888888889,0.7777777777777778
Q5-E001,9,20260926,artifact,False,501,4,0.4763622881355932,0.47105788423153694,0.5169491525423728,0.3125,0.1,0.976
Q5-E001,9,20260926,artifact,True,75,4,0.42399869866975126,0.4266666666666667,0.23076923076923078,0.375,0.14285714285714285,0.9473684210526315
Q5-E001,9,20260926,session,0train,288,4,0.5034722222222222,0.5034722222222222,0.5416666666666666,0.3888888888888889,0.1111111111111111,0.9722222222222222
Q5-E001,9,20260926,session,1test,288,4,0.4270833333333333,0.4270833333333333,0.3888888888888889,0.25,0.09722222222222222,0.9722222222222222
Q6-E001,1,20260924,artifact,False,554,4,0.5224715988192354,0.5234657039711191,0.9142857142857143,0.45323741007194246,0.6861313868613139,0.036231884057971016
Q6-E001,1,20260924,artifact,True,22,4,0.3863095238095238,0.36363636363636365,0.75,0.2,0.42857142857142855,0.16666666666666666
Q6-E001,1,20260924,session,0train,288,4,0.5104166666666666,0.5104166666666666,0.875,0.4027777777777778,0.6944444444444444,0.06944444444444445
Q6-E001,1,20260924,session,1test,288,4,0.5243055555555556,0.5243055555555556,0.9444444444444444,0.4861111111111111,0.6527777777777778,0.013888888888888888
Q6-E001,1,20260925,artifact,False,554,4,0.594421042483237,0.5956678700361011,0.8214285714285714,0.7841726618705036,0.5474452554744526,0.2246376811594203
Q6-E001,1,20260925,artifact,True,22,4,0.36488095238095236,0.3181818181818182,0.75,0.4,0.14285714285714285,0.16666666666666666
Q6-E001,1,20260925,session,0train,288,4,0.576388888888889,0.5763888888888888,0.7777777777777778,0.7083333333333334,0.5833333333333334,0.2361111111111111
Q6-E001,1,20260925,session,1test,288,4,0.59375,0.59375,0.8611111111111112,0.8333333333333334,0.4722222222222222,0.20833333333333334
Q6-E001,1,20260926,artifact,False,554,4,0.6088853095788772,0.6101083032490975,0.7285714285714285,0.9856115107913669,0.5474452554744526,0.17391304347826086
Q6-E001,1,20260926,artifact,True,22,4,0.5005952380952381,0.45454545454545453,0.75,0.8,0.2857142857142857,0.16666666666666666
Q6-E001,1,20260926,session,0train,288,4,0.611111111111111,0.6111111111111112,0.6944444444444444,1.0,0.5416666666666666,0.20833333333333334
Q6-E001,1,20260926,session,1test,288,4,0.5972222222222222,0.5972222222222222,0.7638888888888888,0.9583333333333334,0.5277777777777778,0.1388888888888889
Q6-E001,2,20260924,artifact,False,553,4,0.24265010351966873,0.2423146473779385,0.9420289855072463,0.02857142857142857,0.0,0.0
Q6-E001,2,20260924,artifact,True,23,4,0.20833333333333334,0.21739130434782608,0.8333333333333334,0.0,0.0,0.0
Q6-E001,2,20260924,session,0train,288,4,0.25,0.25,0.9861111111111112,0.013888888888888888,0.0,0.0
Q6-E001,2,20260924,session,1test,288,4,0.23263888888888887,0.2326388888888889,0.8888888888888888,0.041666666666666664,0.0,0.0
Q6-E001,2,20260925,artifact,False,553,4,0.25,0.24954792043399637,1.0,0.0,0.0,0.0
Q6-E001,2,20260925,artifact,True,23,4,0.25,0.2608695652173913,1.0,0.0,0.0,0.0
Q6-E001,2,20260925,session,0train,288,4,0.25,0.25,1.0,0.0,0.0,0.0
Q6-E001,2,20260925,session,1test,288,4,0.25,0.25,1.0,0.0,0.0,0.0
Q6-E001,2,20260926,artifact,False,553,4,0.25,0.24954792043399637,1.0,0.0,0.0,0.0
Q6-E001,2,20260926,artifact,True,23,4,0.25,0.2608695652173913,1.0,0.0,0.0,0.0
Q6-E001,2,20260926,session,0train,288,4,0.25,0.25,1.0,0.0,0.0,0.0
Q6-E001,2,20260926,session,1test,288,4,0.25,0.25,1.0,0.0,0.0,0.0
Q6-E001,3,20260924,artifact,False,543,4,0.6432844745440176,0.6445672191528545,0.7279411764705882,0.717391304347826,0.2537313432835821,0.8740740740740741
Q6-E001,3,20260924,artifact,True,33,4,0.6784722222222223,0.6363636363636364,0.625,1.0,0.2,0.8888888888888888
Q6-E001,3,20260924,session,0train,288,4,0.6666666666666666,0.6666666666666666,0.7638888888888888,0.75,0.3055555555555556,0.8472222222222222
Q6-E001,3,20260924,session,1test,288,4,0.6215277777777778,0.6215277777777778,0.6805555555555556,0.7083333333333334,0.19444444444444445,0.9027777777777778
Q6-E001,3,20260925,artifact,False,543,4,0.5697330783564417,0.569060773480663,0.5514705882352942,0.39855072463768115,0.40298507462686567,0.9259259259259259
Q6-E001,3,20260925,artifact,True,33,4,0.5645833333333333,0.5757575757575758,0.625,0.3333333333333333,0.3,1.0
Q6-E001,3,20260925,session,0train,288,4,0.625,0.625,0.6388888888888888,0.5,0.4444444444444444,0.9166666666666666
Q6-E001,3,20260925,session,1test,288,4,0.5138888888888888,0.5138888888888888,0.4722222222222222,0.2916666666666667,0.3472222222222222,0.9444444444444444
Q6-E001,3,20260926,artifact,False,543,4,0.7723126870619904,0.7734806629834254,0.8382352941176471,0.9057971014492754,0.6044776119402985,0.7407407407407407
Q6-E001,3,20260926,artifact,True,33,4,0.6263888888888889,0.5757575757575758,0.75,1.0,0.2,0.5555555555555556
Q6-E001,3,20260926,session,0train,288,4,0.7534722222222222,0.7534722222222222,0.8333333333333334,0.9444444444444444,0.6111111111111112,0.625
Q6-E001,3,20260926,session,1test,288,4,0.7708333333333334,0.7708333333333334,0.8333333333333334,0.875,0.5416666666666666,0.8333333333333334
Q6-E001,4,20260924,artifact,False,490,4,0.3708259030084975,0.37142857142857144,0.5619834710743802,0.5725806451612904,0.21428571428571427,0.13445378151260504
Q6-E001,4,20260924,artifact,True,86,4,0.39262077294685993,0.38372093023255816,0.4782608695652174,0.75,0.2222222222222222,0.12
Q6-E001,4,20260924,session,0train,288,4,0.3819444444444445,0.3819444444444444,0.6527777777777778,0.5277777777777778,0.25,0.09722222222222222
Q6-E001,4,20260924,session,1test,288,4,0.3645833333333333,0.3645833333333333,0.4444444444444444,0.6666666666666666,0.18055555555555555,0.16666666666666666
Q6-E001,4,20260925,artifact,False,490,4,0.35454602395476986,0.35918367346938773,0.15702479338842976,0.717741935483871,0.47619047619047616,0.06722689075630252
Q6-E001,4,20260925,artifact,True,86,4,0.3745169082125604,0.3372093023255814,0.08695652173913043,0.8,0.6111111111111112,0.0
Q6-E001,4,20260925,session,0train,288,4,0.3020833333333333,0.3020833333333333,0.16666666666666666,0.6666666666666666,0.3611111111111111,0.013888888888888888
Q6-E001,4,20260925,session,1test,288,4,0.4097222222222222,0.4097222222222222,0.125,0.7916666666666666,0.625,0.09722222222222222
Q6-E001,4,20260926,artifact,False,490,4,0.39804083679148367,0.4020408163265306,0.024793388429752067,0.6854838709677419,0.5793650793650794,0.3025210084033613
Q6-E001,4,20260926,artifact,True,86,4,0.37166666666666665,0.3372093023255814,0.0,0.7,0.6666666666666666,0.12
Q6-E001,4,20260926,session,0train,288,4,0.32291666666666663,0.3229166666666667,0.013888888888888888,0.5277777777777778,0.5138888888888888,0.2361111111111111
Q6-E001,4,20260926,session,1test,288,4,0.4618055555555555,0.4618055555555556,0.027777777777777776,0.8472222222222222,0.6666666666666666,0.3055555555555556
Q6-E001,5,20260924,artifact,False,538,4,0.23903747919416862,0.23605947955390336,0.8721804511278195,0.08396946564885496,0.0,0.0
Q6-E001,5,20260924,artifact,True,38,4,0.2692307692307692,0.3157894736842105,1.0,0.07692307692307693,0.0,0.0
Q6-E001,5,20260924,session,0train,288,4,0.2465277777777778,0.2465277777777778,0.8611111111111112,0.125,0.0,0.0
Q6-E001,5,20260924,session,1test,288,4,0.2361111111111111,0.2361111111111111,0.9027777777777778,0.041666666666666664,0.0,0.0
Q6-E001,5,20260925,artifact,False,538,4,0.24225162141996212,0.23605947955390336,0.03007518796992481,0.9389312977099237,0.0,0.0
Q6-E001,5,20260925,artifact,True,38,4,0.21153846153846154,0.2894736842105263,0.0,0.8461538461538461,0.0,0.0
Q6-E001,5,20260925,session,0train,288,4,0.22569444444444442,0.22569444444444445,0.013888888888888888,0.8888888888888888,0.0,0.0
Q6-E001,5,20260925,session,1test,288,4,0.2534722222222222,0.2534722222222222,0.041666666666666664,0.9722222222222222,0.0,0.0
Q6-E001,5,20260926,artifact,False,538,4,0.2566435171899214,0.2527881040892193,0.7593984962406015,0.26717557251908397,0.0,0.0
Q6-E001,5,20260926,artifact,True,38,4,0.28146853146853146,0.34210526315789475,0.8181818181818182,0.3076923076923077,0.0,0.0
Q6-E001,5,20260926,session,0train,288,4,0.2673611111111111,0.2673611111111111,0.7638888888888888,0.3055555555555556,0.0,0.0
Q6-E001,5,20260926,session,1test,288,4,0.25,0.25,0.7638888888888888,0.2361111111111111,0.0,0.0
Q6-E001,6,20260924,artifact,False,434,4,0.28647902016706017,0.2857142857142857,0.01834862385321101,0.24107142857142858,0.3592233009708738,0.5272727272727272
Q6-E001,6,20260924,artifact,True,142,4,0.26004047960647675,0.2605633802816901,0.08571428571428572,0.25,0.2926829268292683,0.4117647058823529
Q6-E001,6,20260924,session,0train,288,4,0.2986111111111111,0.2986111111111111,0.027777777777777776,0.2361111111111111,0.3472222222222222,0.5833333333333334
Q6-E001,6,20260924,session,1test,288,4,0.2604166666666667,0.2604166666666667,0.041666666666666664,0.25,0.3333333333333333,0.4166666666666667
Q6-E001,6,20260925,artifact,False,434,4,0.3021127573659973,0.30414746543778803,0.11009174311926606,0.13392857142857142,0.1553398058252427,0.8090909090909091
Q6-E001,6,20260925,artifact,True,142,4,0.2737433387989342,0.2746478873239437,0.14285714285714285,0.125,0.2682926829268293,0.5588235294117647
Q6-E001,6,20260925,session,0train,288,4,0.2951388888888889,0.2951388888888889,0.09722222222222222,0.1527777777777778,0.1527777777777778,0.7777777777777778
Q6-E001,6,20260925,session,1test,288,4,0.2986111111111111,0.2986111111111111,0.1388888888888889,0.1111111111111111,0.2222222222222222,0.7222222222222222
Q6-E001,6,20260926,artifact,False,434,4,0.27599504296807675,0.2695852534562212,0.07339449541284404,0.19642857142857142,0.6796116504854369,0.15454545454545454
Q6-E001,6,20260926,artifact,True,142,4,0.25640884402541503,0.28169014084507044,0.08571428571428572,0.125,0.7560975609756098,0.058823529411764705
Q6-E001,6,20260926,session,0train,288,4,0.2743055555555556,0.2743055555555556,0.027777777777777776,0.1527777777777778,0.7222222222222222,0.19444444444444445
Q6-E001,6,20260926,session,1test,288,4,0.27083333333333337,0.2708333333333333,0.125,0.20833333333333334,0.6805555555555556,0.06944444444444445
Q6-E001,7,20260924,artifact,False,548,4,0.2902276761051753,0.29014598540145986,0.6231884057971014,0.362962962962963,0.057971014492753624,0.11678832116788321
Q6-E001,7,20260924,artifact,True,28,4,0.46825396825396826,0.4642857142857143,1.0,0.4444444444444444,0.0,0.42857142857142855
Q6-E001,7,20260924,session,0train,288,4,0.2638888888888889,0.2638888888888889,0.6527777777777778,0.3472222222222222,0.027777777777777776,0.027777777777777776
Q6-E001,7,20260924,session,1test,288,4,0.3333333333333333,0.3333333333333333,0.625,0.3888888888888889,0.08333333333333333,0.2361111111111111
Q6-E001,7,20260925,artifact,False,548,4,0.2798153437474288,0.2773722627737226,0.2246376811594203,0.7925925925925926,0.021739130434782608,0.08029197080291971
Q6-E001,7,20260925,artifact,True,28,4,0.2638888888888889,0.32142857142857145,0.0,0.8888888888888888,0.16666666666666666,0.0
Q6-E001,7,20260925,session,0train,288,4,0.2673611111111111,0.2673611111111111,0.16666666666666666,0.7916666666666666,0.027777777777777776,0.08333333333333333
Q6-E001,7,20260925,session,1test,288,4,0.2916666666666667,0.2916666666666667,0.2638888888888889,0.8055555555555556,0.027777777777777776,0.06944444444444445
Q6-E001,7,20260926,artifact,False,548,4,0.2802725766070736,0.2791970802919708,0.463768115942029,0.5555555555555556,0.057971014492753624,0.043795620437956206
Q6-E001,7,20260926,artifact,True,28,4,0.3055555555555556,0.32142857142857145,0.6666666666666666,0.5555555555555556,0.0,0.0
Q6-E001,7,20260926,session,0train,288,4,0.2604166666666667,0.2604166666666667,0.4027777777777778,0.5972222222222222,0.013888888888888888,0.027777777777777776
Q6-E001,7,20260926,session,1test,288,4,0.3020833333333333,0.3020833333333333,0.5416666666666666,0.5138888888888888,0.09722222222222222,0.05555555555555555
Q6-E001,8,20260924,artifact,False,535,4,0.25113071008593396,0.2485981308411215,0.803030303030303,0.20149253731343283,0.0,0.0
Q6-E001,8,20260924,artifact,True,41,4,0.33333333333333337,0.36585365853658536,0.8333333333333334,0.5,0.0,0.0
Q6-E001,8,20260924,session,0train,288,4,0.2708333333333333,0.2708333333333333,0.8194444444444444,0.2638888888888889,0.0,0.0
Q6-E001,8,20260924,session,1test,288,4,0.24305555555555555,0.24305555555555555,0.7916666666666666,0.18055555555555555,0.0,0.0
Q6-E001,8,20260925,artifact,False,535,4,0.25551221166892807,0.2523364485981308,0.9772727272727273,0.04477611940298507,0.0,0.0
Q6-E001,8,20260925,artifact,True,41,4,0.25,0.2926829268292683,1.0,0.0,0.0,0.0
Q6-E001,8,20260925,session,0train,288,4,0.2569444444444444,0.2569444444444444,0.9722222222222222,0.05555555555555555,0.0,0.0
Q6-E001,8,20260925,session,1test,288,4,0.2534722222222222,0.2534722222222222,0.9861111111111112,0.027777777777777776,0.0,0.0
Q6-E001,8,20260926,artifact,False,535,4,0.2497173224785165,0.2467289719626168,0.9242424242424242,0.07462686567164178,0.0,0.0
Q6-E001,8,20260926,artifact,True,41,4,0.20833333333333334,0.24390243902439024,0.8333333333333334,0.0,0.0,0.0
Q6-E001,8,20260926,session,0train,288,4,0.23611111111111113,0.2361111111111111,0.8611111111111112,0.08333333333333333,0.0,0.0
Q6-E001,8,20260926,session,1test,288,4,0.2569444444444444,0.2569444444444444,0.9722222222222222,0.05555555555555555,0.0,0.0
Q6-E001,9,20260924,artifact,False,501,4,0.5038485780638853,0.500998003992016,0.4406779661016949,0.4765625,0.14615384615384616,0.952
Q6-E001,9,20260924,artifact,True,75,4,0.4673311885482938,0.4666666666666667,0.2692307692307692,0.5625,0.14285714285714285,0.8947368421052632
Q6-E001,9,20260924,session,0train,288,4,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5,0.19444444444444445,0.9305555555555556
Q6-E001,9,20260924,session,1test,288,4,0.4513888888888889,0.4513888888888889,0.2777777777777778,0.4722222222222222,0.09722222222222222,0.9583333333333334
Q6-E001,9,20260925,artifact,False,501,4,0.5069811359191656,0.5049900199600799,0.4322033898305085,0.421875,0.25384615384615383,0.92
Q6-E001,9,20260925,artifact,True,75,4,0.517576995373048,0.52,0.34615384615384615,0.5625,0.21428571428571427,0.9473684210526315
Q6-E001,9,20260925,session,0train,288,4,0.5625,0.5625,0.5833333333333334,0.5138888888888888,0.2361111111111111,0.9166666666666666
Q6-E001,9,20260925,session,1test,288,4,0.4513888888888889,0.4513888888888889,0.25,0.3611111111111111,0.2638888888888889,0.9305555555555556
Q6-E001,9,20260926,artifact,False,501,4,0.49763732480443285,0.49101796407185627,0.6101694915254238,0.3046875,0.1076923076923077,0.968
Q6-E001,9,20260926,artifact,True,75,4,0.44322946790052054,0.4533333333333333,0.3076923076923077,0.375,0.14285714285714285,0.9473684210526315
Q6-E001,9,20260926,session,0train,288,4,0.5277777777777778,0.5277777777777778,0.6388888888888888,0.375,0.125,0.9722222222222222
Q6-E001,9,20260926,session,1test,288,4,0.4444444444444445,0.4444444444444444,0.4722222222222222,0.25,0.09722222222222222,0.9583333333333334
Q7-E001/B,3,20260924,artifact,False,543,4,0.26268115942028986,0.26335174953959484,1.0,0.050724637681159424,0.0,0.0
Q7-E001/B,3,20260924,artifact,True,33,4,0.2916666666666667,0.2727272727272727,1.0,0.16666666666666666,0.0,0.0
Q7-E001/B,3,20260924,session,0train,288,4,0.2604166666666667,0.2604166666666667,1.0,0.041666666666666664,0.0,0.0
Q7-E001/B,3,20260924,session,1test,288,4,0.2673611111111111,0.2673611111111111,1.0,0.06944444444444445,0.0,0.0
Q7-E001/B,3,20260925,artifact,False,543,4,0.2517849531116795,0.2523020257826888,0.9926470588235294,0.014492753623188406,0.0,0.0
Q7-E001/B,3,20260925,artifact,True,33,4,0.2916666666666667,0.2727272727272727,1.0,0.16666666666666666,0.0,0.0
Q7-E001/B,3,20260925,session,0train,288,4,0.25,0.25,0.9861111111111112,0.013888888888888888,0.0,0.0
Q7-E001/B,3,20260925,session,1test,288,4,0.2569444444444444,0.2569444444444444,1.0,0.027777777777777776,0.0,0.0
Q7-E001/B,3,20260926,artifact,False,543,4,0.2535699062233589,0.2541436464088398,0.9852941176470589,0.028985507246376812,0.0,0.0
Q7-E001/B,3,20260926,artifact,True,33,4,0.25,0.24242424242424243,1.0,0.0,0.0,0.0
Q7-E001/B,3,20260926,session,0train,288,4,0.2569444444444444,0.2569444444444444,1.0,0.027777777777777776,0.0,0.0
Q7-E001/B,3,20260926,session,1test,288,4,0.25,0.25,0.9722222222222222,0.027777777777777776,0.0,0.0
Q7-E001/C,3,20260924,artifact,False,543,4,0.6709494849565755,0.6721915285451197,0.7132352941176471,0.7898550724637681,0.39552238805970147,0.7851851851851852
Q7-E001/C,3,20260924,artifact,True,33,4,0.7284722222222222,0.696969696969697,0.625,1.0,0.4,0.8888888888888888
Q7-E001/C,3,20260924,session,0train,288,4,0.6909722222222222,0.6909722222222222,0.7777777777777778,0.8055555555555556,0.4444444444444444,0.7361111111111112
Q7-E001/C,3,20260924,session,1test,288,4,0.65625,0.65625,0.6388888888888888,0.7916666666666666,0.3472222222222222,0.8472222222222222
Q7-E001/C,3,20260925,artifact,False,543,4,0.6277291434275059,0.6279926335174953,0.5882352941176471,0.6086956521739131,0.3880597014925373,0.9259259259259259
Q7-E001/C,3,20260925,artifact,True,33,4,0.56875,0.5757575757575758,0.375,0.5,0.4,1.0
Q7-E001/C,3,20260925,session,0train,288,4,0.6388888888888888,0.6388888888888888,0.625,0.6388888888888888,0.375,0.9166666666666666
Q7-E001/C,3,20260925,session,1test,288,4,0.6111111111111112,0.6111111111111112,0.5277777777777778,0.5694444444444444,0.4027777777777778,0.9444444444444444
Q7-E001/C,3,20260926,artifact,False,543,4,0.7393817269859851,0.7403314917127072,0.8308823529411765,0.8333333333333334,0.5970149253731343,0.6962962962962963
Q7-E001/C,3,20260926,artifact,True,33,4,0.6548611111111111,0.6060606060606061,0.875,1.0,0.3,0.4444444444444444
Q7-E001/C,3,20260926,session,0train,288,4,0.7361111111111112,0.7361111111111112,0.9027777777777778,0.8888888888888888,0.5694444444444444,0.5833333333333334
Q7-E001/C,3,20260926,session,1test,288,4,0.7291666666666666,0.7291666666666666,0.7638888888888888,0.7916666666666666,0.5833333333333334,0.7777777777777778
Q8-E001,1,20260924,artifact,False,554,4,0.5421762494796293,0.5433212996389891,0.9,0.5683453237410072,0.6496350364963503,0.050724637681159424
Q8-E001,1,20260924,artifact,True,22,4,0.4220238095238095,0.4090909090909091,0.75,0.2,0.5714285714285714,0.16666666666666666
Q8-E001,1,20260924,session,0train,288,4,0.5277777777777778,0.5277777777777778,0.875,0.4722222222222222,0.6666666666666666,0.09722222222222222
Q8-E001,1,20260924,session,1test,288,4,0.548611111111111,0.5486111111111112,0.9166666666666666,0.6388888888888888,0.625,0.013888888888888888
