fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s7,7,20260924,EEGNet,flagged,4608,28,4,0.4821428571428571,0.4642857142857143,0.487280701754386,0.6688034188034189,0.4821428571428571,0.3046357615894038,FOUR_BAND_SHARED,6
loso_s7,7,20260925,EEGNet,all,4608,576,4,0.3263888888888888,0.3263888888888889,0.2610582361620011,0.3469611869490231,0.3263888888888888,0.1018518518518518,FOUR_BAND_SHARED,6
loso_s7,7,20260925,EEGNet,unflagged,4608,548,4,0.325663516579099,0.3266423357664234,0.2612689178390086,0.3426806526806527,0.325663516579099,0.1009923175416132,FOUR_BAND_SHARED,6
loso_s7,7,20260925,EEGNet,flagged,4608,28,4,0.3492063492063492,0.3214285714285714,0.2578853046594982,0.56,0.3492063492063492,0.1292962356792144,FOUR_BAND_SHARED,6
loso_s7,7,20260926,EEGNet,all,4608,576,4,0.296875,0.296875,0.2145851444874691,0.4200400464661287,0.296875,0.0625,FOUR_BAND_SHARED,6
loso_s7,7,20260926,EEGNet,unflagged,4608,548,4,0.3005456821467611,0.2974452554744525,0.2185255843731839,0.4230379576314217,0.3005456821467611,0.0666666666666666,FOUR_BAND_SHARED,6
loso_s7,7,20260926,EEGNet,flagged,4608,28,4,0.2222222222222222,0.2857142857142857,0.125,0.0869565217391304,0.2222222222222222,-0.0237659963436929,FOUR_BAND_SHARED,6
loso_s8,8,20260924,EEGNet,all,4608,576,4,0.5121527777777778,0.5121527777777778,0.4567023144040655,0.6075364246068455,0.5121527777777778,0.3495370370370371,FOUR_BAND_SHARED,7
loso_s8,8,20260924,EEGNet,unflagged,4608,535,4,0.5171463295380281,0.5196261682242991,0.4629220867392376,0.6103503312234124,0.5171463295380281,0.3582407221571364,FOUR_BAND_SHARED,7
loso_s8,8,20260924,EEGNet,flagged,4608,41,4,0.4511363636363636,0.4146341463414634,0.3769423558897242,0.3598484848484848,0.4511363636363636,0.2459770114942528,FOUR_BAND_SHARED,7
loso_s8,8,20260925,EEGNet,all,4608,576,4,0.5399305555555556,0.5399305555555556,0.4867271997717757,0.5664072120733437,0.5399305555555556,0.386574074074074,FOUR_BAND_SHARED,7
loso_s8,8,20260925,EEGNet,unflagged,4608,535,4,0.5479494652606454,0.5495327102803739,0.4950213595346669,0.5793894020985655,0.5479494652606454,0.3985034311918901,FOUR_BAND_SHARED,7
loso_s8,8,20260925,EEGNet,flagged,4608,41,4,0.4414772727272727,0.4146341463414634,0.375516977951055,0.4278822055137845,0.4414772727272727,0.2348367029548989,FOUR_BAND_SHARED,7
loso_s8,8,20260926,EEGNet,all,4608,576,4,0.579861111111111,0.5798611111111112,0.5661015015343327,0.6661228241146918,0.579861111111111,0.4398148148148147,FOUR_BAND_SHARED,7
loso_s8,8,20260926,EEGNet,unflagged,4608,535,4,0.5862106554397807,0.5850467289719626,0.5717460260484499,0.6722430565058772,0.5862106554397807,0.447049019288338,FOUR_BAND_SHARED,7
loso_s8,8,20260926,EEGNet,flagged,4608,41,4,0.5049242424242424,0.5121951219512195,0.4861111111111111,0.6020220588235294,0.5049242424242424,0.3466135458167331,FOUR_BAND_SHARED,7
loso_s9,9,20260924,EEGNet,all,4608,576,4,0.5,0.5,0.5005903378687508,0.5368479076985951,0.5,0.3333333333333333,FOUR_BAND_SHARED,8
