fold,subject,model,stratum,true_label,predicted_label,count
loso_s5,5,FBCSP_MI8_LDA,flagged,3,2,6
loso_s5,5,FBCSP_MI8_LDA,flagged,3,3,0
loso_s5,5,FBCSP_MI8_LDA,flagged,3,4,0
loso_s5,5,FBCSP_MI8_LDA,flagged,4,1,0
loso_s5,5,FBCSP_MI8_LDA,flagged,4,2,8
loso_s5,5,FBCSP_MI8_LDA,flagged,4,3,0
loso_s5,5,FBCSP_MI8_LDA,flagged,4,4,0
loso_s6,6,BroadCSP_LDA,all,1,1,0
loso_s6,6,BroadCSP_LDA,all,1,2,23
loso_s6,6,BroadCSP_LDA,all,1,3,65
loso_s6,6,BroadCSP_LDA,all,1,4,56
loso_s6,6,BroadCSP_LDA,all,2,1,0
loso_s6,6,BroadCSP_LDA,all,2,2,17
loso_s6,6,BroadCSP_LDA,all,2,3,74
loso_s6,6,BroadCSP_LDA,all,2,4,53
loso_s6,6,BroadCSP_LDA,all,3,1,0
loso_s6,6,BroadCSP_LDA,all,3,2,8
loso_s6,6,BroadCSP_LDA,all,3,3,85
loso_s6,6,BroadCSP_LDA,all,3,4,51
loso_s6,6,BroadCSP_LDA,all,4,1,0
loso_s6,6,BroadCSP_LDA,all,4,2,15
loso_s6,6,BroadCSP_LDA,all,4,3,93
loso_s6,6,BroadCSP_LDA,all,4,4,36
loso_s6,6,BroadCSP_LDA,unflagged,1,1,0
loso_s6,6,BroadCSP_LDA,unflagged,1,2,14
loso_s6,6,BroadCSP_LDA,unflagged,1,3,54
loso_s6,6,BroadCSP_LDA,unflagged,1,4,41
loso_s6,6,BroadCSP_LDA,unflagged,2,1,0
loso_s6,6,BroadCSP_LDA,unflagged,2,2,15
loso_s6,6,BroadCSP_LDA,unflagged,2,3,59
loso_s6,6,BroadCSP_LDA,unflagged,2,4,38
loso_s6,6,BroadCSP_LDA,unflagged,3,1,0
loso_s6,6,BroadCSP_LDA,unflagged,3,2,2
loso_s6,6,BroadCSP_LDA,unflagged,3,3,62
loso_s6,6,BroadCSP_LDA,unflagged,3,4,39
loso_s6,6,BroadCSP_LDA,unflagged,4,1,0
loso_s6,6,BroadCSP_LDA,unflagged,4,2,8
loso_s6,6,BroadCSP_LDA,unflagged,4,3,73
loso_s6,6,BroadCSP_LDA,unflagged,4,4,29
loso_s6,6,BroadCSP_LDA,flagged,1,1,0
loso_s6,6,BroadCSP_LDA,flagged,1,2,9
loso_s6,6,BroadCSP_LDA,flagged,1,3,11
loso_s6,6,BroadCSP_LDA,flagged,1,4,15
loso_s6,6,BroadCSP_LDA,flagged,2,1,0
loso_s6,6,BroadCSP_LDA,flagged,2,2,2
loso_s6,6,BroadCSP_LDA,flagged,2,3,15
loso_s6,6,BroadCSP_LDA,flagged,2,4,15
loso_s6,6,BroadCSP_LDA,flagged,3,1,0
loso_s6,6,BroadCSP_LDA,flagged,3,2,6
loso_s6,6,BroadCSP_LDA,flagged,3,3,23
loso_s6,6,BroadCSP_LDA,flagged,3,4,12
loso_s6,6,BroadCSP_LDA,flagged,4,1,0
loso_s6,6,BroadCSP_LDA,flagged,4,2,7
loso_s6,6,BroadCSP_LDA,flagged,4,3,20
loso_s6,6,BroadCSP_LDA,flagged,4,4,7
loso_s6,6,BroadCSP_SVM,all,1,1,0
loso_s6,6,BroadCSP_SVM,all,1,2,29
loso_s6,6,BroadCSP_SVM,all,1,3,64
loso_s6,6,BroadCSP_SVM,all,1,4,51
loso_s6,6,BroadCSP_SVM,all,2,1,0
loso_s6,6,BroadCSP_SVM,all,2,2,28
loso_s6,6,BroadCSP_SVM,all,2,3,71
loso_s6,6,BroadCSP_SVM,all,2,4,45
loso_s6,6,BroadCSP_SVM,all,3,1,0
loso_s6,6,BroadCSP_SVM,all,3,2,9
loso_s6,6,BroadCSP_SVM,all,3,3,85
loso_s6,6,BroadCSP_SVM,all,3,4,50
loso_s6,6,BroadCSP_SVM,all,4,1,0
loso_s6,6,BroadCSP_SVM,all,4,2,16
loso_s6,6,BroadCSP_SVM,all,4,3,96
loso_s6,6,BroadCSP_SVM,all,4,4,32
loso_s6,6,BroadCSP_SVM,unflagged,1,1,0
loso_s6,6,BroadCSP_SVM,unflagged,1,2,18
loso_s6,6,BroadCSP_SVM,unflagged,1,3,52
loso_s6,6,BroadCSP_SVM,unflagged,1,4,39
loso_s6,6,BroadCSP_SVM,unflagged,2,1,0
loso_s6,6,BroadCSP_SVM,unflagged,2,2,23
loso_s6,6,BroadCSP_SVM,unflagged,2,3,55
loso_s6,6,BroadCSP_SVM,unflagged,2,4,34
loso_s6,6,BroadCSP_SVM,unflagged,3,1,0
loso_s6,6,BroadCSP_SVM,unflagged,3,2,1
loso_s6,6,BroadCSP_SVM,unflagged,3,3,62
loso_s6,6,BroadCSP_SVM,unflagged,3,4,40
loso_s6,6,BroadCSP_SVM,unflagged,4,1,0
loso_s6,6,BroadCSP_SVM,unflagged,4,2,8
loso_s6,6,BroadCSP_SVM,unflagged,4,3,76
loso_s6,6,BroadCSP_SVM,unflagged,4,4,26
loso_s6,6,BroadCSP_SVM,flagged,1,1,0
loso_s6,6,BroadCSP_SVM,flagged,1,2,11
loso_s6,6,BroadCSP_SVM,flagged,1,3,12
loso_s6,6,BroadCSP_SVM,flagged,1,4,12
loso_s6,6,BroadCSP_SVM,flagged,2,1,0
loso_s6,6,BroadCSP_SVM,flagged,2,2,5
loso_s6,6,BroadCSP_SVM,flagged,2,3,16
loso_s6,6,BroadCSP_SVM,flagged,2,4,11
loso_s6,6,BroadCSP_SVM,flagged,3,1,0
loso_s6,6,BroadCSP_SVM,flagged,3,2,8
loso_s6,6,BroadCSP_SVM,flagged,3,3,23
loso_s6,6,BroadCSP_SVM,flagged,3,4,10
loso_s6,6,BroadCSP_SVM,flagged,4,1,0
loso_s6,6,BroadCSP_SVM,flagged,4,2,8
loso_s6,6,BroadCSP_SVM,flagged,4,3,20
loso_s6,6,BroadCSP_SVM,flagged,4,4,6
loso_s6,6,FBCSP_LDA,all,1,1,12
loso_s6,6,FBCSP_LDA,all,1,2,10
loso_s6,6,FBCSP_LDA,all,1,3,55
loso_s6,6,FBCSP_LDA,all,1,4,67
loso_s6,6,FBCSP_LDA,all,2,1,5
loso_s6,6,FBCSP_LDA,all,2,2,9
loso_s6,6,FBCSP_LDA,all,2,3,53
loso_s6,6,FBCSP_LDA,all,2,4,77
loso_s6,6,FBCSP_LDA,all,3,1,2
loso_s6,6,FBCSP_LDA,all,3,2,3
loso_s6,6,FBCSP_LDA,all,3,3,89
loso_s6,6,FBCSP_LDA,all,3,4,50
loso_s6,6,FBCSP_LDA,all,4,1,2
loso_s6,6,FBCSP_LDA,all,4,2,0
loso_s6,6,FBCSP_LDA,all,4,3,44
loso_s6,6,FBCSP_LDA,all,4,4,98
loso_s6,6,FBCSP_LDA,unflagged,1,1,8
loso_s6,6,FBCSP_LDA,unflagged,1,2,7
loso_s6,6,FBCSP_LDA,unflagged,1,3,41
loso_s6,6,FBCSP_LDA,unflagged,1,4,53
loso_s6,6,FBCSP_LDA,unflagged,2,1,3
loso_s6,6,FBCSP_LDA,unflagged,2,2,7
loso_s6,6,FBCSP_LDA,unflagged,2,3,42
loso_s6,6,FBCSP_LDA,unflagged,2,4,60
loso_s6,6,FBCSP_LDA,unflagged,3,1,1
loso_s6,6,FBCSP_LDA,unflagged,3,2,0
loso_s6,6,FBCSP_LDA,unflagged,3,3,66
loso_s6,6,FBCSP_LDA,unflagged,3,4,36
loso_s6,6,FBCSP_LDA,unflagged,4,1,1
loso_s6,6,FBCSP_LDA,unflagged,4,2,0
loso_s6,6,FBCSP_LDA,unflagged,4,3,28
loso_s6,6,FBCSP_LDA,unflagged,4,4,81
loso_s6,6,FBCSP_LDA,flagged,1,1,4
loso_s6,6,FBCSP_LDA,flagged,1,2,3
loso_s6,6,FBCSP_LDA,flagged,1,3,14
loso_s6,6,FBCSP_LDA,flagged,1,4,14
loso_s6,6,FBCSP_LDA,flagged,2,1,2
loso_s6,6,FBCSP_LDA,flagged,2,2,2
loso_s6,6,FBCSP_LDA,flagged,2,3,11
loso_s6,6,FBCSP_LDA,flagged,2,4,17
loso_s6,6,FBCSP_LDA,flagged,3,1,1
loso_s6,6,FBCSP_LDA,flagged,3,2,3
loso_s6,6,FBCSP_LDA,flagged,3,3,23
loso_s6,6,FBCSP_LDA,flagged,3,4,14
loso_s6,6,FBCSP_LDA,flagged,4,1,1
loso_s6,6,FBCSP_LDA,flagged,4,2,0
loso_s6,6,FBCSP_LDA,flagged,4,3,16
loso_s6,6,FBCSP_LDA,flagged,4,4,17
loso_s6,6,FBCSP_MI8_LDA,all,1,1,0
loso_s6,6,FBCSP_MI8_LDA,all,1,2,3
loso_s6,6,FBCSP_MI8_LDA,all,1,3,36
loso_s6,6,FBCSP_MI8_LDA,all,1,4,105
loso_s6,6,FBCSP_MI8_LDA,all,2,1,0
loso_s6,6,FBCSP_MI8_LDA,all,2,2,6
loso_s6,6,FBCSP_MI8_LDA,all,2,3,32
loso_s6,6,FBCSP_MI8_LDA,all,2,4,106
loso_s6,6,FBCSP_MI8_LDA,all,3,1,0
loso_s6,6,FBCSP_MI8_LDA,all,3,2,1
loso_s6,6,FBCSP_MI8_LDA,all,3,3,15
loso_s6,6,FBCSP_MI8_LDA,all,3,4,128
loso_s6,6,FBCSP_MI8_LDA,all,4,1,0
loso_s6,6,FBCSP_MI8_LDA,all,4,2,0
loso_s6,6,FBCSP_MI8_LDA,all,4,3,10
loso_s6,6,FBCSP_MI8_LDA,all,4,4,134
loso_s6,6,FBCSP_MI8_LDA,unflagged,1,1,0
loso_s6,6,FBCSP_MI8_LDA,unflagged,1,2,1
loso_s6,6,FBCSP_MI8_LDA,unflagged,1,3,30
loso_s6,6,FBCSP_MI8_LDA,unflagged,1,4,78
loso_s6,6,FBCSP_MI8_LDA,unflagged,2,1,0
loso_s6,6,FBCSP_MI8_LDA,unflagged,2,2,4
loso_s6,6,FBCSP_MI8_LDA,unflagged,2,3,23
loso_s6,6,FBCSP_MI8_LDA,unflagged,2,4,85
loso_s6,6,FBCSP_MI8_LDA,unflagged,3,1,0
loso_s6,6,FBCSP_MI8_LDA,unflagged,3,2,0
loso_s6,6,FBCSP_MI8_LDA,unflagged,3,3,14
loso_s6,6,FBCSP_MI8_LDA,unflagged,3,4,89
loso_s6,6,FBCSP_MI8_LDA,unflagged,4,1,0
loso_s6,6,FBCSP_MI8_LDA,unflagged,4,2,0
loso_s6,6,FBCSP_MI8_LDA,unflagged,4,3,6
loso_s6,6,FBCSP_MI8_LDA,unflagged,4,4,104
loso_s6,6,FBCSP_MI8_LDA,flagged,1,1,0
loso_s6,6,FBCSP_MI8_LDA,flagged,1,2,2
loso_s6,6,FBCSP_MI8_LDA,flagged,1,3,6
loso_s6,6,FBCSP_MI8_LDA,flagged,1,4,27
loso_s6,6,FBCSP_MI8_LDA,flagged,2,1,0
loso_s6,6,FBCSP_MI8_LDA,flagged,2,2,2
loso_s6,6,FBCSP_MI8_LDA,flagged,2,3,9
loso_s6,6,FBCSP_MI8_LDA,flagged,2,4,21
loso_s6,6,FBCSP_MI8_LDA,flagged,3,1,0
loso_s6,6,FBCSP_MI8_LDA,flagged,3,2,1
loso_s6,6,FBCSP_MI8_LDA,flagged,3,3,1
loso_s6,6,FBCSP_MI8_LDA,flagged,3,4,39
loso_s6,6,FBCSP_MI8_LDA,flagged,4,1,0
loso_s6,6,FBCSP_MI8_LDA,flagged,4,2,0
loso_s6,6,FBCSP_MI8_LDA,flagged,4,3,4
loso_s6,6,FBCSP_MI8_LDA,flagged,4,4,30
loso_s7,7,BroadCSP_LDA,all,1,1,61
loso_s7,7,BroadCSP_LDA,all,1,2,82
loso_s7,7,BroadCSP_LDA,all,1,3,1
loso_s7,7,BroadCSP_LDA,all,1,4,0
loso_s7,7,BroadCSP_LDA,all,2,1,67
loso_s7,7,BroadCSP_LDA,all,2,2,75
loso_s7,7,BroadCSP_LDA,all,2,3,1
loso_s7,7,BroadCSP_LDA,all,2,4,1
loso_s7,7,BroadCSP_LDA,all,3,1,60
loso_s7,7,BroadCSP_LDA,all,3,2,74
loso_s7,7,BroadCSP_LDA,all,3,3,8
loso_s7,7,BroadCSP_LDA,all,3,4,2
loso_s7,7,BroadCSP_LDA,all,4,1,90
loso_s7,7,BroadCSP_LDA,all,4,2,41
loso_s7,7,BroadCSP_LDA,all,4,3,2
loso_s7,7,BroadCSP_LDA,all,4,4,11
loso_s7,7,BroadCSP_LDA,unflagged,1,1,60
loso_s7,7,BroadCSP_LDA,unflagged,1,2,77
loso_s7,7,BroadCSP_LDA,unflagged,1,3,1
loso_s7,7,BroadCSP_LDA,unflagged,1,4,0
loso_s7,7,BroadCSP_LDA,unflagged,2,1,64
loso_s7,7,BroadCSP_LDA,unflagged,2,2,69
loso_s7,7,BroadCSP_LDA,unflagged,2,3,1
loso_s7,7,BroadCSP_LDA,unflagged,2,4,1
loso_s7,7,BroadCSP_LDA,unflagged,3,1,58
loso_s7,7,BroadCSP_LDA,unflagged,3,2,70
loso_s7,7,BroadCSP_LDA,unflagged,3,3,8
loso_s7,7,BroadCSP_LDA,unflagged,3,4,2
loso_s7,7,BroadCSP_LDA,unflagged,4,1,87
loso_s7,7,BroadCSP_LDA,unflagged,4,2,38
loso_s7,7,BroadCSP_LDA,unflagged,4,3,1
loso_s7,7,BroadCSP_LDA,unflagged,4,4,11
loso_s7,7,BroadCSP_LDA,flagged,1,1,1
loso_s7,7,BroadCSP_LDA,flagged,1,2,5
loso_s7,7,BroadCSP_LDA,flagged,1,3,0
loso_s7,7,BroadCSP_LDA,flagged,1,4,0
loso_s7,7,BroadCSP_LDA,flagged,2,1,3
loso_s7,7,BroadCSP_LDA,flagged,2,2,6
loso_s7,7,BroadCSP_LDA,flagged,2,3,0
loso_s7,7,BroadCSP_LDA,flagged,2,4,0
loso_s7,7,BroadCSP_LDA,flagged,3,1,2
loso_s7,7,BroadCSP_LDA,flagged,3,2,4
loso_s7,7,BroadCSP_LDA,flagged,3,3,0
loso_s7,7,BroadCSP_LDA,flagged,3,4,0
loso_s7,7,BroadCSP_LDA,flagged,4,1,3
loso_s7,7,BroadCSP_LDA,flagged,4,2,3
loso_s7,7,BroadCSP_LDA,flagged,4,3,1
loso_s7,7,BroadCSP_LDA,flagged,4,4,0
loso_s7,7,BroadCSP_SVM,all,1,1,46
loso_s7,7,BroadCSP_SVM,all,1,2,97
loso_s7,7,BroadCSP_SVM,all,1,3,1
loso_s7,7,BroadCSP_SVM,all,1,4,0
loso_s7,7,BroadCSP_SVM,all,2,1,52
loso_s7,7,BroadCSP_SVM,all,2,2,90
loso_s7,7,BroadCSP_SVM,all,2,3,2
loso_s7,7,BroadCSP_SVM,all,2,4,0
loso_s7,7,BroadCSP_SVM,all,3,1,59
loso_s7,7,BroadCSP_SVM,all,3,2,76
loso_s7,7,BroadCSP_SVM,all,3,3,8
loso_s7,7,BroadCSP_SVM,all,3,4,1
loso_s7,7,BroadCSP_SVM,all,4,1,76
loso_s7,7,BroadCSP_SVM,all,4,2,58
loso_s7,7,BroadCSP_SVM,all,4,3,3
loso_s7,7,BroadCSP_SVM,all,4,4,7
loso_s7,7,BroadCSP_SVM,unflagged,1,1,45
loso_s7,7,BroadCSP_SVM,unflagged,1,2,92
loso_s7,7,BroadCSP_SVM,unflagged,1,3,1
loso_s7,7,BroadCSP_SVM,unflagged,1,4,0
loso_s7,7,BroadCSP_SVM,unflagged,2,1,50
loso_s7,7,BroadCSP_SVM,unflagged,2,2,83
loso_s7,7,BroadCSP_SVM,unflagged,2,3,2
loso_s7,7,BroadCSP_SVM,unflagged,2,4,0
loso_s7,7,BroadCSP_SVM,unflagged,3,1,57
loso_s7,7,BroadCSP_SVM,unflagged,3,2,72
loso_s7,7,BroadCSP_SVM,unflagged,3,3,8
loso_s7,7,BroadCSP_SVM,unflagged,3,4,1
loso_s7,7,BroadCSP_SVM,unflagged,4,1,74
loso_s7,7,BroadCSP_SVM,unflagged,4,2,54
loso_s7,7,BroadCSP_SVM,unflagged,4,3,2
loso_s7,7,BroadCSP_SVM,unflagged,4,4,7
loso_s7,7,BroadCSP_SVM,flagged,1,1,1
loso_s7,7,BroadCSP_SVM,flagged,1,2,5
loso_s7,7,BroadCSP_SVM,flagged,1,3,0
loso_s7,7,BroadCSP_SVM,flagged,1,4,0
loso_s7,7,BroadCSP_SVM,flagged,2,1,2
loso_s7,7,BroadCSP_SVM,flagged,2,2,7
loso_s7,7,BroadCSP_SVM,flagged,2,3,0
loso_s7,7,BroadCSP_SVM,flagged,2,4,0
loso_s7,7,BroadCSP_SVM,flagged,3,1,2
loso_s7,7,BroadCSP_SVM,flagged,3,2,4
loso_s7,7,BroadCSP_SVM,flagged,3,3,0
loso_s7,7,BroadCSP_SVM,flagged,3,4,0
loso_s7,7,BroadCSP_SVM,flagged,4,1,2
loso_s7,7,BroadCSP_SVM,flagged,4,2,4
loso_s7,7,BroadCSP_SVM,flagged,4,3,1
loso_s7,7,BroadCSP_SVM,flagged,4,4,0
loso_s7,7,FBCSP_LDA,all,1,1,68
loso_s7,7,FBCSP_LDA,all,1,2,25
loso_s7,7,FBCSP_LDA,all,1,3,45
loso_s7,7,FBCSP_LDA,all,1,4,6
loso_s7,7,FBCSP_LDA,all,2,1,17
loso_s7,7,FBCSP_LDA,all,2,2,62
loso_s7,7,FBCSP_LDA,all,2,3,62
loso_s7,7,FBCSP_LDA,all,2,4,3
loso_s7,7,FBCSP_LDA,all,3,1,42
loso_s7,7,FBCSP_LDA,all,3,2,61
loso_s7,7,FBCSP_LDA,all,3,3,36
loso_s7,7,FBCSP_LDA,all,3,4,5
loso_s7,7,FBCSP_LDA,all,4,1,44
loso_s7,7,FBCSP_LDA,all,4,2,44
loso_s7,7,FBCSP_LDA,all,4,3,42
loso_s7,7,FBCSP_LDA,all,4,4,14
loso_s7,7,FBCSP_LDA,unflagged,1,1,66
loso_s7,7,FBCSP_LDA,unflagged,1,2,25
loso_s7,7,FBCSP_LDA,unflagged,1,3,41
loso_s7,7,FBCSP_LDA,unflagged,1,4,6
loso_s7,7,FBCSP_LDA,unflagged,2,1,16
loso_s7,7,FBCSP_LDA,unflagged,2,2,57
loso_s7,7,FBCSP_LDA,unflagged,2,3,59
loso_s7,7,FBCSP_LDA,unflagged,2,4,3
loso_s7,7,FBCSP_LDA,unflagged,3,1,41
loso_s7,7,FBCSP_LDA,unflagged,3,2,59
loso_s7,7,FBCSP_LDA,unflagged,3,3,33
loso_s7,7,FBCSP_LDA,unflagged,3,4,5
loso_s7,7,FBCSP_LDA,unflagged,4,1,42
loso_s7,7,FBCSP_LDA,unflagged,4,2,43
loso_s7,7,FBCSP_LDA,unflagged,4,3,39
loso_s7,7,FBCSP_LDA,unflagged,4,4,13
loso_s7,7,FBCSP_LDA,flagged,1,1,2
loso_s7,7,FBCSP_LDA,flagged,1,2,0
loso_s7,7,FBCSP_LDA,flagged,1,3,4
loso_s7,7,FBCSP_LDA,flagged,1,4,0
loso_s7,7,FBCSP_LDA,flagged,2,1,1
loso_s7,7,FBCSP_LDA,flagged,2,2,5
loso_s7,7,FBCSP_LDA,flagged,2,3,3
loso_s7,7,FBCSP_LDA,flagged,2,4,0
loso_s7,7,FBCSP_LDA,flagged,3,1,1
loso_s7,7,FBCSP_LDA,flagged,3,2,2
loso_s7,7,FBCSP_LDA,flagged,3,3,3
loso_s7,7,FBCSP_LDA,flagged,3,4,0
loso_s7,7,FBCSP_LDA,flagged,4,1,2
loso_s7,7,FBCSP_LDA,flagged,4,2,1
loso_s7,7,FBCSP_LDA,flagged,4,3,3
loso_s7,7,FBCSP_LDA,flagged,4,4,1
loso_s7,7,FBCSP_MI8_LDA,all,1,1,72
loso_s7,7,FBCSP_MI8_LDA,all,1,2,64
loso_s7,7,FBCSP_MI8_LDA,all,1,3,3
loso_s7,7,FBCSP_MI8_LDA,all,1,4,5
loso_s7,7,FBCSP_MI8_LDA,all,2,1,38
loso_s7,7,FBCSP_MI8_LDA,all,2,2,91
loso_s7,7,FBCSP_MI8_LDA,all,2,3,7
loso_s7,7,FBCSP_MI8_LDA,all,2,4,8
loso_s7,7,FBCSP_MI8_LDA,all,3,1,26
loso_s7,7,FBCSP_MI8_LDA,all,3,2,94
loso_s7,7,FBCSP_MI8_LDA,all,3,3,10
loso_s7,7,FBCSP_MI8_LDA,all,3,4,14
loso_s7,7,FBCSP_MI8_LDA,all,4,1,26
loso_s7,7,FBCSP_MI8_LDA,all,4,2,103
loso_s7,7,FBCSP_MI8_LDA,all,4,3,0
loso_s7,7,FBCSP_MI8_LDA,all,4,4,15
loso_s7,7,FBCSP_MI8_LDA,unflagged,1,1,70
loso_s7,7,FBCSP_MI8_LDA,unflagged,1,2,62
loso_s7,7,FBCSP_MI8_LDA,unflagged,1,3,2
loso_s7,7,FBCSP_MI8_LDA,unflagged,1,4,4
loso_s7,7,FBCSP_MI8_LDA,unflagged,2,1,36
loso_s7,7,FBCSP_MI8_LDA,unflagged,2,2,84
loso_s7,7,FBCSP_MI8_LDA,unflagged,2,3,7
loso_s7,7,FBCSP_MI8_LDA,unflagged,2,4,8
loso_s7,7,FBCSP_MI8_LDA,unflagged,3,1,25
loso_s7,7,FBCSP_MI8_LDA,unflagged,3,2,90
loso_s7,7,FBCSP_MI8_LDA,unflagged,3,3,9
loso_s7,7,FBCSP_MI8_LDA,unflagged,3,4,14
loso_s7,7,FBCSP_MI8_LDA,unflagged,4,1,25
loso_s7,7,FBCSP_MI8_LDA,unflagged,4,2,98
loso_s7,7,FBCSP_MI8_LDA,unflagged,4,3,0
loso_s7,7,FBCSP_MI8_LDA,unflagged,4,4,14
loso_s7,7,FBCSP_MI8_LDA,flagged,1,1,2
loso_s7,7,FBCSP_MI8_LDA,flagged,1,2,2
loso_s7,7,FBCSP_MI8_LDA,flagged,1,3,1
loso_s7,7,FBCSP_MI8_LDA,flagged,1,4,1
loso_s7,7,FBCSP_MI8_LDA,flagged,2,1,2
loso_s7,7,FBCSP_MI8_LDA,flagged,2,2,7
loso_s7,7,FBCSP_MI8_LDA,flagged,2,3,0
loso_s7,7,FBCSP_MI8_LDA,flagged,2,4,0
loso_s7,7,FBCSP_MI8_LDA,flagged,3,1,1
loso_s7,7,FBCSP_MI8_LDA,flagged,3,2,4
loso_s7,7,FBCSP_MI8_LDA,flagged,3,3,1
loso_s7,7,FBCSP_MI8_LDA,flagged,3,4,0
loso_s7,7,FBCSP_MI8_LDA,flagged,4,1,1
loso_s7,7,FBCSP_MI8_LDA,flagged,4,2,5
loso_s7,7,FBCSP_MI8_LDA,flagged,4,3,0
loso_s7,7,FBCSP_MI8_LDA,flagged,4,4,1
loso_s8,8,BroadCSP_LDA,all,1,1,60
loso_s8,8,BroadCSP_LDA,all,1,2,3
loso_s8,8,BroadCSP_LDA,all,1,3,31
loso_s8,8,BroadCSP_LDA,all,1,4,50
loso_s8,8,BroadCSP_LDA,all,2,1,2
loso_s8,8,BroadCSP_LDA,all,2,2,117
loso_s8,8,BroadCSP_LDA,all,2,3,4
loso_s8,8,BroadCSP_LDA,all,2,4,21
loso_s8,8,BroadCSP_LDA,all,3,1,1
loso_s8,8,BroadCSP_LDA,all,3,2,15
loso_s8,8,BroadCSP_LDA,all,3,3,67
loso_s8,8,BroadCSP_LDA,all,3,4,61
loso_s8,8,BroadCSP_LDA,all,4,1,3
loso_s8,8,BroadCSP_LDA,all,4,2,41
loso_s8,8,BroadCSP_LDA,all,4,3,8
loso_s8,8,BroadCSP_LDA,all,4,4,92
loso_s8,8,BroadCSP_LDA,unflagged,1,1,57
loso_s8,8,BroadCSP_LDA,unflagged,1,2,3
loso_s8,8,BroadCSP_LDA,unflagged,1,3,29
loso_s8,8,BroadCSP_LDA,unflagged,1,4,43
loso_s8,8,BroadCSP_LDA,unflagged,2,1,2
loso_s8,8,BroadCSP_LDA,unflagged,2,2,111
loso_s8,8,BroadCSP_LDA,unflagged,2,3,3
loso_s8,8,BroadCSP_LDA,unflagged,2,4,18
loso_s8,8,BroadCSP_LDA,unflagged,3,1,1
loso_s8,8,BroadCSP_LDA,unflagged,3,2,14
loso_s8,8,BroadCSP_LDA,unflagged,3,3,60
loso_s8,8,BroadCSP_LDA,unflagged,3,4,58
loso_s8,8,BroadCSP_LDA,unflagged,4,1,3
loso_s8,8,BroadCSP_LDA,unflagged,4,2,37
loso_s8,8,BroadCSP_LDA,unflagged,4,3,8
loso_s8,8,BroadCSP_LDA,unflagged,4,4,88
loso_s8,8,BroadCSP_LDA,flagged,1,1,3
loso_s8,8,BroadCSP_LDA,flagged,1,2,0
loso_s8,8,BroadCSP_LDA,flagged,1,3,2
loso_s8,8,BroadCSP_LDA,flagged,1,4,7
loso_s8,8,BroadCSP_LDA,flagged,2,1,0
loso_s8,8,BroadCSP_LDA,flagged,2,2,6
loso_s8,8,BroadCSP_LDA,flagged,2,3,1
loso_s8,8,BroadCSP_LDA,flagged,2,4,3
loso_s8,8,BroadCSP_LDA,flagged,3,1,0
loso_s8,8,BroadCSP_LDA,flagged,3,2,1
loso_s8,8,BroadCSP_LDA,flagged,3,3,7
loso_s8,8,BroadCSP_LDA,flagged,3,4,3
loso_s8,8,BroadCSP_LDA,flagged,4,1,0
loso_s8,8,BroadCSP_LDA,flagged,4,2,4
loso_s8,8,BroadCSP_LDA,flagged,4,3,0
loso_s8,8,BroadCSP_LDA,flagged,4,4,4
loso_s8,8,BroadCSP_SVM,all,1,1,36
loso_s8,8,BroadCSP_SVM,all,1,2,4
loso_s8,8,BroadCSP_SVM,all,1,3,22
loso_s8,8,BroadCSP_SVM,all,1,4,82
loso_s8,8,BroadCSP_SVM,all,2,1,0
loso_s8,8,BroadCSP_SVM,all,2,2,128
loso_s8,8,BroadCSP_SVM,all,2,3,2
loso_s8,8,BroadCSP_SVM,all,2,4,14
loso_s8,8,BroadCSP_SVM,all,3,1,1
loso_s8,8,BroadCSP_SVM,all,3,2,23
loso_s8,8,BroadCSP_SVM,all,3,3,66
loso_s8,8,BroadCSP_SVM,all,3,4,54
loso_s8,8,BroadCSP_SVM,all,4,1,3
loso_s8,8,BroadCSP_SVM,all,4,2,50
loso_s8,8,BroadCSP_SVM,all,4,3,7
loso_s8,8,BroadCSP_SVM,all,4,4,84
loso_s8,8,BroadCSP_SVM,unflagged,1,1,33
loso_s8,8,BroadCSP_SVM,unflagged,1,2,4
loso_s8,8,BroadCSP_SVM,unflagged,1,3,20
loso_s8,8,BroadCSP_SVM,unflagged,1,4,75
loso_s8,8,BroadCSP_SVM,unflagged,2,1,0
loso_s8,8,BroadCSP_SVM,unflagged,2,2,122
loso_s8,8,BroadCSP_SVM,unflagged,2,3,1
loso_s8,8,BroadCSP_SVM,unflagged,2,4,11
loso_s8,8,BroadCSP_SVM,unflagged,3,1,1
loso_s8,8,BroadCSP_SVM,unflagged,3,2,22
loso_s8,8,BroadCSP_SVM,unflagged,3,3,58
loso_s8,8,BroadCSP_SVM,unflagged,3,4,52
loso_s8,8,BroadCSP_SVM,unflagged,4,1,3
loso_s8,8,BroadCSP_SVM,unflagged,4,2,46
loso_s8,8,BroadCSP_SVM,unflagged,4,3,7
loso_s8,8,BroadCSP_SVM,unflagged,4,4,80
loso_s8,8,BroadCSP_SVM,flagged,1,1,3
loso_s8,8,BroadCSP_SVM,flagged,1,2,0
loso_s8,8,BroadCSP_SVM,flagged,1,3,2
loso_s8,8,BroadCSP_SVM,flagged,1,4,7
loso_s8,8,BroadCSP_SVM,flagged,2,1,0
loso_s8,8,BroadCSP_SVM,flagged,2,2,6
loso_s8,8,BroadCSP_SVM,flagged,2,3,1
loso_s8,8,BroadCSP_SVM,flagged,2,4,3
loso_s8,8,BroadCSP_SVM,flagged,3,1,0
